date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-06-26,MV,6,0,,,2283,8,,
2020-06-26,MW,45,1,,,1005,13,,
2020-06-26,MX,851,153,,11345,216774,26567,,550204
2020-06-26,MX_AGU,1,5,0,84,2250,134,102,7637
2020-06-26,MX_BCN,21,15,,249,8863,1881,,15588
2020-06-26,MX_BCS,21,0,,85,1421,70,,4551
2020-06-26,MX_CAM,20,1,,89,1932,190,,4296
2020-06-26,MX_CHH,0,1,,106,2957,627,,7570
2020-06-26,MX_CHP,10,6,,89,4216,492,,6886
2020-06-26,MX_CMX,220,26,,2346,57276,6344,,135723
2020-06-26,MX_COA,4,3,0,589,4005,207,1,21014
2020-06-26,MX_COL,16,1,,47,540,65,,1399
2020-06-26,MX_DUR,10,0,,371,1750,136,,7131
2020-06-26,MX_GRO,3,5,,127,5024,854,,9160
2020-06-26,MX_GUA,10,2,,741,6827,340,,25599
2020-06-26,MX_HID,56,9,,148,3668,628,,6588
2020-06-26,MX_JAL,38,10,,424,6433,633,,24193
2020-06-26,MX_MEX,22,7,,957,23481,4161,,55145
2020-06-26,MX_MIC,2,4,0,405,5563,429,1,16861
2020-06-26,MX_MOR,7,3,,61,2729,648,,5297
2020-06-26,MX_NAY,37,0,,92,1590,185,,3419
2020-06-26,MX_NLE,66,3,,580,5120,298,,28442
2020-06-26,MX_OAX,44,4,,147,4990,554,,8891
2020-06-26,MX_PUE,12,9,,713,10083,1211,,23605
2020-06-26,MX_QUE,23,2,,61,1993,265,,4469
2020-06-26,MX_ROO,22,7,,225,3416,561,,6442
2020-06-26,MX_SIN,0,5,0,257,7913,1235,1,15162
2020-06-26,MX_SLP,52,2,,263,3012,143,,10156
2020-06-26,MX_SON,3,1,,323,6881,663,,16417
2020-06-26,MX_TAB,2,11,,460,10293,1008,,22327
2020-06-26,MX_TAM,18,0,,518,5746,345,,20314
2020-06-26,MX_TLA,3,2,,129,2221,307,,6240
2020-06-26,MX_VER,3,5,,384,9623,1472,,17165
2020-06-26,MX_YUC,93,2,,197,4134,391,,9342
2020-06-26,MX_ZAC,12,2,,78,824,90,,3175
2020-06-26,MY,6,0,,10342,8606,121,,739458
2020-06-26,MZ,28,0,,,816,5,,
2020-06-26,"NA",5,0,,,81,0,,
2020-06-26,NC,0,0,,,21,0,,
2020-06-26,NE,3,0,,,1062,67,,
2020-06-26,NG,684,5,,,23298,554,,127158
2020-06-26,NI,0,0,,,2170,74,,
2020-06-26,NI_BO,0,0,,,810,89,,
2020-06-26,NI_MN,0,,,,2,,,
2020-06-26,NL,93,3,,,49504,6085,,
2020-06-26,NL_DR,0,0,,,533,41,,
2020-06-26,NL_DR_0106,0,0,,,46,2,,
2020-06-26,NL_DR_0109,0,0,,,57,2,,
2020-06-26,NL_DR_0114,0,0,,,104,11,,
2020-06-26,NL_DR_0118,0,0,,,93,8,,
2020-06-26,NL_DR_0119,0,0,,,46,5,,
2020-06-26,NL_DR_1680,0,0,,,14,0,,
2020-06-26,NL_DR_1681,0,0,,,9,3,,
2020-06-26,NL_DR_1690,0,0,,,48,5,,
2020-06-26,NL_DR_1699,0,0,,,21,1,,
2020-06-26,NL_DR_1701,0,0,,,33,4,,
2020-06-26,NL_DR_1730,0,0,,,40,0,,
2020-06-26,NL_DR_1731,0,0,,,22,0,,
2020-06-26,NL_FL,0,0,,,977,91,,
2020-06-26,NL_FL_0034,-1,0,,,448,31,,
2020-06-26,NL_FL_0050,0,0,,,48,5,,
2020-06-26,NL_FL_0171,0,0,,,81,10,,
2020-06-26,NL_FL_0184,0,0,,,84,4,,
2020-06-26,NL_FL_0303,1,0,,,124,12,,
2020-06-26,NL_FL_0995,0,0,,,192,29,,
2020-06-26,NL_FR,0,0,,,632,65,,
2020-06-26,NL_FR_0059,0,0,,,12,0,,
2020-06-26,NL_FR_0060,0,0,,,0,0,,
2020-06-26,NL_FR_0072,0,0,,,17,1,,
2020-06-26,NL_FR_0074,0,0,,,93,20,,
2020-06-26,NL_FR_0080,0,0,,,65,6,,
2020-06-26,NL_FR_0085,0,0,,,7,0,,
2020-06-26,NL_FR_0086,0,0,,,23,0,,
2020-06-26,NL_FR_0088,0,0,,,0,0,,
2020-06-26,NL_FR_0090,0,0,,,56,5,,
2020-06-26,NL_FR_0093,0,0,,,2,0,,
2020-06-26,NL_FR_0096,0,0,,,0,0,,
2020-06-26,NL_FR_0098,0,0,,,29,4,,
2020-06-26,NL_FR_0737,0,0,,,16,1,,
2020-06-26,NL_FR_1891,0,0,,,6,0,,
2020-06-26,NL_FR_1900,0,0,,,106,4,,
2020-06-26,NL_FR_1940,0,0,,,71,5,,
2020-06-26,NL_FR_1949,0,0,,,102,15,,
2020-06-26,NL_FR_1970,0,0,,,27,4,,
2020-06-26,NL_GE,9,0,,,6440,682,,
2020-06-26,NL_GE_0197,0,0,,,60,7,,
2020-06-26,NL_GE_0200,0,0,,,452,50,,
2020-06-26,NL_GE_0202,0,0,,,403,32,,
2020-06-26,NL_GE_0203,1,0,,,134,6,,
2020-06-26,NL_GE_0209,0,0,,,74,5,,
2020-06-26,NL_GE_0213,0,0,,,36,5,,
2020-06-26,NL_GE_0214,0,0,,,63,8,,
2020-06-26,NL_GE_0216,0,0,,,71,7,,
2020-06-26,NL_GE_0221,0,0,,,32,6,,
2020-06-26,NL_GE_0222,0,0,,,104,15,,
2020-06-26,NL_GE_0225,0,0,,,115,8,,
2020-06-26,NL_GE_0226,0,0,,,52,6,,
2020-06-26,NL_GE_0228,0,0,,,222,20,,
2020-06-26,NL_GE_0230,0,0,,,149,8,,
2020-06-26,NL_GE_0232,0,0,,,138,23,,
2020-06-26,NL_GE_0233,0,0,,,148,22,,
2020-06-26,NL_GE_0243,0,0,,,181,21,,
2020-06-26,NL_GE_0244,0,0,,,42,5,,
2020-06-26,NL_GE_0246,0,0,,,192,28,,
2020-06-26,NL_GE_0252,0,0,,,74,9,,
2020-06-26,NL_GE_0262,0,0,,,96,15,,
2020-06-26,NL_GE_0263,0,0,,,55,7,,
2020-06-26,NL_GE_0267,0,0,,,62,3,,
2020-06-26,NL_GE_0268,0,0,,,654,70,,
2020-06-26,NL_GE_0269,0,0,,,171,19,,
2020-06-26,NL_GE_0273,0,0,,,35,0,,
2020-06-26,NL_GE_0274,0,0,,,78,7,,
2020-06-26,NL_GE_0275,0,0,,,144,14,,
2020-06-26,NL_GE_0277,0,0,,,3,0,,
2020-06-26,NL_GE_0279,0,0,,,33,2,,
2020-06-26,NL_GE_0281,0,0,,,149,18,,
2020-06-26,NL_GE_0285,4,0,,,77,11,,
2020-06-26,NL_GE_0289,0,0,,,52,9,,
2020-06-26,NL_GE_0293,0,0,,,39,5,,
2020-06-26,NL_GE_0294,0,0,,,48,3,,
2020-06-26,NL_GE_0296,1,0,,,147,13,,
2020-06-26,NL_GE_0297,1,0,,,100,9,,
2020-06-26,NL_GE_0299,1,0,,,119,15,,
2020-06-26,NL_GE_0301,0,0,,,103,13,,
2020-06-26,NL_GE_0302,0,0,,,224,21,,
2020-06-26,NL_GE_0668,0,0,,,83,9,,
2020-06-26,NL_GE_1509,0,0,,,78,9,,
2020-06-26,NL_GE_1586,0,0,,,73,6,,
2020-06-26,NL_GE_1705,0,0,,,131,10,,
2020-06-26,NL_GE_1734,0,0,,,136,16,,
2020-06-26,NL_GE_1740,1,0,,,142,21,,
2020-06-26,NL_GE_1859,0,0,,,97,7,,
2020-06-26,NL_GE_1876,0,0,,,74,7,,
2020-06-26,NL_GE_1945,0,0,,,179,16,,
2020-06-26,NL_GE_1955,0,0,,,105,9,,
2020-06-26,NL_GE_1960,0,0,,,211,27,,
2020-06-26,NL_GR,0,0,,,362,17,,
2020-06-26,NL_GR_0003,0,0,,,5,0,,
2020-06-26,NL_GR_0010,0,0,,,18,0,,
2020-06-26,NL_GR_0014,0,0,,,172,3,,
2020-06-26,NL_GR_0024,0,0,,,2,0,,
2020-06-26,NL_GR_0037,0,0,,,9,2,,
2020-06-26,NL_GR_0047,0,0,,,8,0,,
2020-06-26,NL_GR_0765,0,0,,,5,0,,
2020-06-26,NL_GR_1895,0,0,,,13,2,,
2020-06-26,NL_GR_1950,0,0,,,6,0,,
2020-06-26,NL_GR_1952,0,0,,,32,3,,
2020-06-26,NL_GR_1966,0,0,,,34,3,,
2020-06-26,NL_GR_1969,0,0,,,58,4,,
2020-06-26,NL_LI,1,0,,,4861,749,,
2020-06-26,NL_LI_0882,0,0,,,144,13,,
2020-06-26,NL_LI_0888,0,0,,,44,6,,
2020-06-26,NL_LI_0889,0,0,,,44,8,,
2020-06-26,NL_LI_0893,0,0,,,25,2,,
2020-06-26,NL_LI_0899,1,0,,,111,19,,
2020-06-26,NL_LI_0907,0,0,,,58,10,,
2020-06-26,NL_LI_0917,0,0,,,386,54,,
2020-06-26,NL_LI_0928,0,0,,,208,35,,
2020-06-26,NL_LI_0935,0,0,,,913,139,,
2020-06-26,NL_LI_0938,0,0,,,115,13,,
2020-06-26,NL_LI_0944,0,0,,,39,5,,
2020-06-26,NL_LI_0946,0,0,,,53,7,,
2020-06-26,NL_LI_0957,0,0,,,135,23,,
2020-06-26,NL_LI_0965,0,0,,,47,5,,
2020-06-26,NL_LI_0971,0,0,,,118,15,,
2020-06-26,NL_LI_0981,0,0,,,30,1,,
2020-06-26,NL_LI_0983,0,0,,,309,63,,
2020-06-26,NL_LI_0984,0,0,,,126,17,,
2020-06-26,NL_LI_0986,0,0,,,47,8,,
2020-06-26,NL_LI_0988,0,0,,,140,14,,
2020-06-26,NL_LI_0994,0,0,,,87,7,,
2020-06-26,NL_LI_1507,0,0,,,136,24,,
2020-06-26,NL_LI_1640,0,0,,,188,32,,
2020-06-26,NL_LI_1641,0,0,,,106,14,,
2020-06-26,NL_LI_1669,0,0,,,49,8,,
2020-06-26,NL_LI_1711,0,0,,,93,16,,
2020-06-26,NL_LI_1729,0,0,,,78,14,,
2020-06-26,NL_LI_1883,0,0,,,411,63,,
2020-06-26,NL_LI_1894,0,0,,,278,64,,
2020-06-26,NL_LI_1903,0,0,,,171,27,,
2020-06-26,NL_LI_1954,0,0,,,172,23,,
2020-06-26,NL_NB,14,2,,,9566,1533,,
2020-06-26,NL_NB_0743,0,0,,,77,12,,
2020-06-26,NL_NB_0744,0,0,,,25,2,,
2020-06-26,NL_NB_0748,0,0,,,172,12,,
2020-06-26,NL_NB_0753,0,0,,,79,10,,
2020-06-26,NL_NB_0755,0,0,,,89,21,,
2020-06-26,NL_NB_0756,0,0,,,126,27,,
2020-06-26,NL_NB_0757,0,0,,,129,26,,
2020-06-26,NL_NB_0758,2,0,,,502,63,,
2020-06-26,NL_NB_0762,0,0,,,190,24,,
2020-06-26,NL_NB_0766,0,0,,,83,13,,
2020-06-26,NL_NB_0770,0,0,,,68,10,,
2020-06-26,NL_NB_0772,1,1,,,537,85,,
2020-06-26,NL_NB_0777,0,0,,,203,30,,
2020-06-26,NL_NB_0779,0,0,,,43,6,,
2020-06-26,NL_NB_0784,0,0,,,80,15,,
2020-06-26,NL_NB_0785,0,0,,,79,17,,
2020-06-26,NL_NB_0786,0,0,,,72,11,,
2020-06-26,NL_NB_0788,1,0,,,55,8,,
2020-06-26,NL_NB_0794,3,0,,,418,42,,
2020-06-26,NL_NB_0796,2,0,,,514,77,,
2020-06-26,NL_NB_0797,0,0,,,143,22,,
2020-06-26,NL_NB_0798,0,0,,,49,6,,
2020-06-26,NL_NB_0809,0,0,,,60,7,,
2020-06-26,NL_NB_0815,0,0,,,40,5,,
2020-06-26,NL_NB_0820,0,0,,,55,9,,
2020-06-26,NL_NB_0823,0,0,,,64,9,,
2020-06-26,NL_NB_0824,1,0,,,76,11,,
2020-06-26,NL_NB_0826,0,0,,,131,17,,
2020-06-26,NL_NB_0828,1,0,,,492,87,,
2020-06-26,NL_NB_0840,0,0,,,69,9,,
2020-06-26,NL_NB_0845,0,0,,,119,19,,
2020-06-26,NL_NB_0847,0,0,,,106,8,,
2020-06-26,NL_NB_0848,0,0,,,74,14,,
2020-06-26,NL_NB_0851,0,0,,,86,13,,
2020-06-26,NL_NB_0855,0,0,,,821,162,,
2020-06-26,NL_NB_0856,0,0,,,263,63,,
2020-06-26,NL_NB_0858,0,0,,,180,37,,
2020-06-26,NL_NB_0861,1,0,,,130,16,,
2020-06-26,NL_NB_0865,0,0,,,106,18,,
2020-06-26,NL_NB_0866,0,0,,,30,5,,
2020-06-26,NL_NB_0867,0,0,,,186,36,,
2020-06-26,NL_NB_0873,0,0,,,67,7,,
2020-06-26,NL_NB_0879,0,0,,,103,11,,
2020-06-26,NL_NB_1652,2,1,,,205,32,,
2020-06-26,NL_NB_1655,0,0,,,58,7,,
2020-06-26,NL_NB_1658,0,0,,,70,8,,
2020-06-26,NL_NB_1659,0,0,,,125,26,,
2020-06-26,NL_NB_1667,0,0,,,23,2,,
2020-06-26,NL_NB_1674,0,0,,,222,21,,
2020-06-26,NL_NB_1684,0,0,,,78,10,,
2020-06-26,NL_NB_1685,0,0,,,147,21,,
2020-06-26,NL_NB_1702,0,0,,,68,11,,
2020-06-26,NL_NB_1706,0,0,,,173,36,,
2020-06-26,NL_NB_1709,0,0,,,83,8,,
2020-06-26,NL_NB_1719,0,0,,,67,8,,
2020-06-26,NL_NB_1721,0,0,,,280,65,,
2020-06-26,NL_NB_1723,0,0,,,47,5,,
2020-06-26,NL_NB_1724,0,0,,,58,5,,
2020-06-26,NL_NB_1728,0,0,,,78,8,,
2020-06-26,NL_NB_1771,0,0,,,110,16,,
2020-06-26,NL_NB_1948,0,0,,,553,131,,
2020-06-26,NL_NB_1959,0,0,,,130,11,,
2020-06-26,NL_NH,16,0,,,7194,816,,
2020-06-26,NL_NH_0358,0,0,,,42,4,,
2020-06-26,NL_NH_0361,0,0,,,245,31,,
2020-06-26,NL_NH_0362,0,0,,,325,35,,
2020-06-26,NL_NH_0363,10,0,,,2650,284,,
2020-06-26,NL_NH_0370,0,0,,,14,1,,
2020-06-26,NL_NH_0373,0,0,,,86,4,,
2020-06-26,NL_NH_0375,0,0,,,82,10,,
2020-06-26,NL_NH_0376,0,0,,,29,2,,
2020-06-26,NL_NH_0377,0,0,,,52,5,,
2020-06-26,NL_NH_0383,0,0,,,80,9,,
2020-06-26,NL_NH_0384,0,0,,,105,14,,
2020-06-26,NL_NH_0385,0,0,,,125,3,,
2020-06-26,NL_NH_0388,0,0,,,30,4,,
2020-06-26,NL_NH_0392,0,0,,,291,57,,
2020-06-26,NL_NH_0394,0,0,,,281,27,,
2020-06-26,NL_NH_0396,0,0,,,92,10,,
2020-06-26,NL_NH_0397,0,0,,,93,32,,
2020-06-26,NL_NH_0398,0,0,,,147,9,,
2020-06-26,NL_NH_0399,1,0,,,49,8,,
2020-06-26,NL_NH_0400,0,0,,,39,2,,
2020-06-26,NL_NH_0402,2,0,,,204,25,,
2020-06-26,NL_NH_0405,0,0,,,96,12,,
2020-06-26,NL_NH_0406,2,0,,,140,10,,
2020-06-26,NL_NH_0415,0,0,,,23,3,,
2020-06-26,NL_NH_0416,0,0,,,45,4,,
2020-06-26,NL_NH_0417,0,0,,,26,2,,
2020-06-26,NL_NH_0420,0,0,,,74,6,,
2020-06-26,NL_NH_0431,0,0,,,26,2,,
2020-06-26,NL_NH_0432,0,0,,,8,1,,
2020-06-26,NL_NH_0437,0,0,,,39,0,,
2020-06-26,NL_NH_0439,0,0,,,225,35,,
2020-06-26,NL_NH_0441,0,0,,,74,10,,
2020-06-26,NL_NH_0448,0,0,,,11,2,,
2020-06-26,NL_NH_0450,0,0,,,23,1,,
2020-06-26,NL_NH_0451,0,0,,,58,2,,
2020-06-26,NL_NH_0453,0,0,,,283,39,,
2020-06-26,NL_NH_0457,0,0,,,81,11,,
2020-06-26,NL_NH_0473,1,0,,,33,8,,
2020-06-26,NL_NH_0479,0,0,,,449,48,,
2020-06-26,NL_NH_0498,0,0,,,46,8,,
2020-06-26,NL_NH_0532,0,0,,,49,5,,
2020-06-26,NL_NH_0852,0,0,,,33,4,,
2020-06-26,NL_NH_0880,0,0,,,47,6,,
2020-06-26,NL_NH_1598,0,0,,,36,6,,
2020-06-26,NL_NH_1696,0,0,,,32,0,,
2020-06-26,NL_NH_1911,0,0,,,62,6,,
2020-06-26,NL_NH_1942,0,0,,,114,9,,
2020-06-26,NL_OV,5,1,,,3084,309,,
2020-06-26,NL_OV_0141,0,0,,,92,9,,
2020-06-26,NL_OV_0147,0,0,,,50,6,,
2020-06-26,NL_OV_0148,0,0,,,79,6,,
2020-06-26,NL_OV_0150,5,0,,,317,33,,
2020-06-26,NL_OV_0153,0,0,,,239,25,,
2020-06-26,NL_OV_0158,0,0,,,55,7,,
2020-06-26,NL_OV_0160,0,0,,,170,8,,
2020-06-26,NL_OV_0163,0,0,,,95,12,,
2020-06-26,NL_OV_0164,0,0,,,128,19,,
2020-06-26,NL_OV_0166,0,0,,,342,26,,
2020-06-26,NL_OV_0168,0,0,,,25,0,,
2020-06-26,NL_OV_0173,0,0,,,50,7,,
2020-06-26,NL_OV_0175,0,0,,,53,2,,
2020-06-26,NL_OV_0177,0,0,,,155,17,,
2020-06-26,NL_OV_0180,0,0,,,59,4,,
2020-06-26,NL_OV_0183,0,0,,,81,5,,
2020-06-26,NL_OV_0189,0,0,,,49,6,,
2020-06-26,NL_OV_0193,0,0,,,359,46,,
2020-06-26,NL_OV_1700,0,0,,,61,2,,
2020-06-26,NL_OV_1708,0,0,,,87,5,,
2020-06-26,NL_OV_1735,0,1,,,63,5,,
2020-06-26,NL_OV_1742,0,0,,,205,22,,
2020-06-26,NL_OV_1773,0,0,,,51,8,,
2020-06-26,NL_OV_1774,0,0,,,73,10,,
2020-06-26,NL_OV_1896,0,0,,,146,19,,
2020-06-26,NL_UT,9,0,,,3990,425,,
2020-06-26,NL_UT_0307,0,0,,,226,23,,
2020-06-26,NL_UT_0308,0,0,,,62,9,,
2020-06-26,NL_UT_0310,0,0,,,179,24,,
2020-06-26,NL_UT_0312,0,0,,,45,1,,
2020-06-26,NL_UT_0313,1,0,,,66,7,,
2020-06-26,NL_UT_0317,0,0,,,17,1,,
2020-06-26,NL_UT_0321,0,0,,,139,14,,
2020-06-26,NL_UT_0327,0,0,,,53,5,,
2020-06-26,NL_UT_0331,0,0,,,65,8,,
2020-06-26,NL_UT_0335,0,0,,,45,5,,
2020-06-26,NL_UT_0339,0,0,,,19,5,,
2020-06-26,NL_UT_0340,0,0,,,48,6,,
2020-06-26,NL_UT_0342,0,0,,,94,12,,
2020-06-26,NL_UT_0344,3,0,,,1283,116,,
2020-06-26,NL_UT_0345,0,0,,,196,10,,
2020-06-26,NL_UT_0351,0,0,,,32,2,,
2020-06-26,NL_UT_0352,0,0,,,40,1,,
2020-06-26,NL_UT_0353,0,0,,,152,34,,
2020-06-26,NL_UT_0355,0,0,,,213,23,,
2020-06-26,NL_UT_0356,0,0,,,156,14,,
2020-06-26,NL_UT_0589,0,0,,,58,8,,
2020-06-26,NL_UT_0632,1,0,,,176,20,,
2020-06-26,NL_UT_0736,0,0,,,103,13,,
2020-06-26,NL_UT_1581,1,0,,,122,14,,
2020-06-26,NL_UT_1904,3,0,,,127,13,,
2020-06-26,NL_UT_1961,0,0,,,274,37,,
2020-06-26,NL_ZE,1,0,,,732,68,,
2020-06-26,NL_ZE_0654,0,0,,,27,0,,
2020-06-26,NL_ZE_0664,0,0,,,71,11,,
2020-06-26,NL_ZE_0677,0,0,,,31,5,,
2020-06-26,NL_ZE_0678,0,0,,,24,1,,
2020-06-26,NL_ZE_0687,1,0,,,61,10,,
2020-06-26,NL_ZE_0703,0,0,,,32,2,,
2020-06-26,NL_ZE_0715,0,0,,,119,4,,
2020-06-26,NL_ZE_0716,0,0,,,168,16,,
2020-06-26,NL_ZE_0717,0,0,,,27,2,,
2020-06-26,NL_ZE_0718,0,0,,,51,5,,
2020-06-26,NL_ZE_1676,0,0,,,94,8,,
2020-06-26,NL_ZE_1695,0,0,,,10,0,,
2020-06-26,NL_ZE_1714,0,0,,,17,4,,
2020-06-26,NL_ZH,38,0,,,11133,1289,,
2020-06-26,NL_ZH_0482,0,0,,,42,4,,
2020-06-26,NL_ZH_0484,0,0,,,216,25,,
2020-06-26,NL_ZH_0489,0,0,,,142,12,,
2020-06-26,NL_ZH_0501,0,0,,,33,0,,
2020-06-26,NL_ZH_0502,0,0,,,303,53,,
2020-06-26,NL_ZH_0503,0,0,,,148,12,,
2020-06-26,NL_ZH_0505,1,0,,,537,61,,
2020-06-26,NL_ZH_0512,0,0,,,152,15,,
2020-06-26,NL_ZH_0513,1,0,,,260,41,,
2020-06-26,NL_ZH_0518,2,0,,,1762,237,,
2020-06-26,NL_ZH_0523,0,0,,,33,2,,
2020-06-26,NL_ZH_0530,0,0,,,72,3,,
2020-06-26,NL_ZH_0531,0,0,,,70,6,,
2020-06-26,NL_ZH_0534,1,0,,,35,2,,
2020-06-26,NL_ZH_0537,2,0,,,274,15,,
2020-06-26,NL_ZH_0542,0,0,,,82,8,,
2020-06-26,NL_ZH_0546,0,0,,,175,18,,
2020-06-26,NL_ZH_0547,0,0,,,38,6,,
2020-06-26,NL_ZH_0553,0,0,,,28,2,,
2020-06-26,NL_ZH_0556,4,0,,,75,4,,
2020-06-26,NL_ZH_0569,0,0,,,52,5,,
2020-06-26,NL_ZH_0575,1,0,,,53,3,,
2020-06-26,NL_ZH_0579,0,0,,,46,3,,
2020-06-26,NL_ZH_0590,0,0,,,80,7,,
2020-06-26,NL_ZH_0597,0,0,,,152,16,,
2020-06-26,NL_ZH_0599,8,0,,,2654,346,,
2020-06-26,NL_ZH_0603,1,0,,,141,22,,
2020-06-26,NL_ZH_0606,2,0,,,255,23,,
2020-06-26,NL_ZH_0610,0,0,,,67,5,,
2020-06-26,NL_ZH_0613,0,0,,,103,8,,
2020-06-26,NL_ZH_0614,0,0,,,25,0,,
2020-06-26,NL_ZH_0622,1,0,,,291,29,,
2020-06-26,NL_ZH_0626,0,0,,,65,11,,
2020-06-26,NL_ZH_0627,0,0,,,77,7,,
2020-06-26,NL_ZH_0629,0,0,,,53,12,,
2020-06-26,NL_ZH_0637,1,0,,,232,14,,
2020-06-26,NL_ZH_0638,0,0,,,13,1,,
2020-06-26,NL_ZH_0642,1,0,,,163,27,,
2020-06-26,NL_ZH_1525,0,0,,,64,2,,
2020-06-26,NL_ZH_1621,0,0,,,190,25,,
2020-06-26,NL_ZH_1783,2,0,,,282,30,,
2020-06-26,NL_ZH_1842,2,0,,,23,0,,
2020-06-26,NL_ZH_1884,0,0,,,30,2,,
2020-06-26,NL_ZH_1892,0,0,,,150,21,,
2020-06-26,NL_ZH_1901,3,0,,,61,1,,
2020-06-26,NL_ZH_1916,3,0,,,138,15,,
2020-06-26,NL_ZH_1924,0,0,,,263,34,,
2020-06-26,NL_ZH_1926,2,0,,,125,16,,
2020-06-26,NL_ZH_1930,0,0,,,184,17,,
2020-06-26,NL_ZH_1931,0,0,,,192,33,,
2020-06-26,NL_ZH_1963,0,0,,,310,20,,
2020-06-26,NL_ZH_1978,0,0,,,122,8,,
2020-06-26,NO,22,0,,,8815,249,,
2020-06-26,NO_03,7,,,,2845,,,
2020-06-26,NO_11,0,,,,444,,,
2020-06-26,NO_15,0,,,,150,,,
2020-06-26,NO_18,0,,,,125,,,
2020-06-26,NO_30,16,,,,2415,,,
2020-06-26,NO_34,0,,,,515,,,
2020-06-26,NO_38,0,,,,296,,,
2020-06-26,NO_42,0,,,,346,,,
2020-06-26,NO_46,0,,,,889,,,
2020-06-26,NO_50,-1,,,,537,,,
2020-06-26,NO_54,0,,,,253,,,
2020-06-26,NP,593,1,,,11755,27,,
2020-06-26,NZ,1,0,,9178,1170,22,,387435
2020-06-26,OM,1132,9,,2508,36034,153,,
2020-06-26,PA,868,11,,,29905,575,,
2020-06-26,PE,3762,178,,5158,272364,8939,,237888
2020-06-26,PE_AMA,71,0,,,1916,34,,
2020-06-26,PE_ANC,99,3,,,7652,444,,
2020-06-26,PE_APU,11,0,,,525,15,,
2020-06-26,PE_ARE,124,3,,,6535,212,,
2020-06-26,PE_AYA,34,0,,,1678,21,,
2020-06-26,PE_CAJ,42,16,,,1816,59,,
2020-06-26,PE_CAL,131,12,,,17580,584,,
2020-06-26,PE_CUS,18,3,,,1698,17,,
2020-06-26,PE_HUC,91,2,,,2089,52,,
2020-06-26,PE_HUV,13,1,,,860,11,,
2020-06-26,PE_ICA,128,7,,,6851,449,,
2020-06-26,PE_JUN,88,4,,,3558,124,,
2020-06-26,PE_LAL,217,13,,,9307,528,,
2020-06-26,PE_LAM,206,3,,,13098,725,,
2020-06-26,PE_LIM,1843,95,0,,153068,4124,1,
2020-06-26,PE_LOR,43,0,,,8786,334,,
2020-06-26,PE_MDD,82,0,,,1549,25,,
2020-06-26,PE_MOQ,26,0,,,907,10,,
2020-06-26,PE_PAS,10,0,,,908,20,,
2020-06-26,PE_PIU,149,8,0,,16250,733,1,
2020-06-26,PE_PUN,12,2,,,844,18,,
2020-06-26,PE_SAM,188,2,,,4163,131,,
2020-06-26,PE_TAC,27,0,,,848,8,,
2020-06-26,PE_TUM,37,3,,,2479,115,,
2020-06-26,PE_UCA,72,1,,,7399,146,,
2020-06-26,PF,2,0,,,62,0,,
2020-06-26,PG,0,0,,,11,0,,
2020-06-26,PH,1004,12,,,34073,1224,,
2020-06-26,PK,3138,73,,21123,198883,4035,,1214140
2020-06-26,PL,276,17,,,33395,1429,,
2020-06-26,PL_02,18,1,,,2902,139,,
2020-06-26,PL_04,0,0,,,661,49,,
2020-06-26,PL_06,3,0,,,622,17,,
2020-06-26,PL_08,1,0,,,147,0,,
2020-06-26,PL_10,15,5,,,3011,160,,
2020-06-26,PL_12,17,0,,,1657,44,,
2020-06-26,PL_14,41,2,,,4902,326,,
2020-06-26,PL_16,3,0,,,892,50,,
2020-06-26,PL_18,14,0,,,603,50,,
2020-06-26,PL_20,15,0,,,778,10,,
2020-06-26,PL_22,3,0,,,649,38,,
2020-06-26,PL_24,96,9,,,12413,317,,
2020-06-26,PL_26,2,0,,,752,36,,
2020-06-26,PL_28,9,0,,,236,1,,
2020-06-26,PL_30,35,0,,,2562,172,,
2020-06-26,PL_32,4,0,,,608,20,,
2020-06-26,PR,45,0,,,6922,151,,
2020-06-26,PS,207,0,,,1795,5,,
2020-06-26,PT,451,6,251,,40866,1555,26633,
2020-06-26,PT_11,69,1,0,,17441,816,,
2020-06-26,PT_15,0,0,0,,574,15,,
2020-06-26,PT_16,1,0,0,,4056,248,,
2020-06-26,PT_17,339,4,0,,18106,457,,
2020-06-26,PT_18,40,1,0,,449,4,,
2020-06-26,PT_20,2,0,0,,148,15,,
2020-06-26,PT_30,0,0,0,,92,0,,
2020-06-26,PY,142,0,,1631,1711,13,,65605
2020-06-26,QA,946,3,,3777,92784,109,,345691
2020-06-26,RO,411,14,275,1877,25697,1579,18181,677259
2020-06-26,RS,193,1,,5933,13565,265,,380808
2020-06-26,RU,7113,92,,286889,613994,8605,,18402719
2020-06-26,RU_AD,30,0,30,,1712,12,1149,
2020-06-26,RU_ALT,76,1,83,,3676,30,2677,
2020-06-26,RU_AMU,44,0,58,,1572,9,667,
2020-06-26,RU_ARK,115,2,88,,5107,39,2383,
2020-06-26,RU_AST,40,0,52,,3347,29,2272,
2020-06-26,RU_BA,50,0,140,,5171,18,2783,
2020-06-26,RU_BEL,72,0,95,,4261,42,3211,
2020-06-26,RU_BRY,71,0,20,,5941,34,4292,
2020-06-26,RU_BU,44,0,38,,2775,17,1864,
2020-06-26,RU_CE,10,0,1,,1664,21,1177,
2020-06-26,RU_CHE,160,18,0,,6602,88,3500,
2020-06-26,RU_CHU,1,0,1,,136,1,123,
