date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index
2020-01-22,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,EG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-22,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-22,GE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-22,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,GY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,2.78
2020-01-22,HK,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,13.89
2020-01-22,HN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ID,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.33
2020-01-22,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,JM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,JO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,JP,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.78
2020-01-22,KE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-22,KG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-22,KR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-01-22,KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2020-01-22,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,LY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.33
2020-01-22,MN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-22,MO,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,13.89
2020-01-22,MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,MY,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11.11
2020-01-22,MZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,"NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,NG,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,16.67
2020-01-22,NI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,NP,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.56
2020-01-22,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2020-01-22,OM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-22,PA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.33
2020-01-22,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,PY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,QA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,RS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-22,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,RW,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-22,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SG,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,13.89
2020-01-22,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2020-01-22,SL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TJ,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0
2020-01-22,TL,0,,,0,0,,0,,,,,,,,,,,
2020-01-22,TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2020-01-22,TT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,TW,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,11.11
2020-01-22,TZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,UG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-22,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-22,UY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,UZ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-22,VE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,VN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,XK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,YE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ZM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,ZW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AU,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2020-01-23,AW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,BD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,BI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,BN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11.11
2020-01-23,BO,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
2020-01-23,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-23,BT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BW,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,BY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,BZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.78
2020-01-23,CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CN,0,0,2,4,2,1,2,0,0,0,0,0,2,1,2,0,0,44.91
2020-01-23,CO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.33
2020-01-23,CR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2020-01-23,CU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2020-01-23,DJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,DM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,DZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,EG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,FR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,GA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-23,GE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,GY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,2.78
2020-01-23,HK,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,13.89
2020-01-23,HN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ID,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.33
2020-01-23,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-23,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,IQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,IR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,IS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.33
2020-01-23,IT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,JM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,JO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,JP,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.78
2020-01-23,KE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,KG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,KR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-01-23,KW,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2020-01-23,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,LY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.33
2020-01-23,MN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,MO,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,25
2020-01-23,MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,MY,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11.11
2020-01-23,MZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,"NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,NG,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,16.67
2020-01-23,NI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,NP,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.56
2020-01-23,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2020-01-23,OM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,PA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.33
2020-01-23,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,PY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56
2020-01-23,QA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,RS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,RW,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SG,0,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,19.44
2020-01-23,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2020-01-23,SL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SV,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,SY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TJ,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0
2020-01-23,TL,0,,,0,0,,0,,,,,,,,,,,
2020-01-23,TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2020-01-23,TT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,TW,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,19.44
2020-01-23,TZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,UG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-23,UY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,UZ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
2020-01-23,VE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,VN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,XK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,YE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ZA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-23,ZM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,ZW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,AE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78
2020-01-24,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,AR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11
