datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-06-02,CZ080,CZ0801,26,24,1
2020-06-02,CZ080,CZ0802,283,230,8
2020-06-02,CZ080,CZ0803,482,76,3
2020-06-02,CZ080,CZ0804,97,81,3
2020-06-02,CZ080,CZ0805,199,174,8
2020-06-02,CZ080,CZ0806,507,365,35
2020-06-03,CZ010,CZ0100,2090,1387,95
2020-06-03,CZ020,CZ0201,94,92,1
2020-06-03,CZ020,CZ0202,79,76,1
2020-06-03,CZ020,CZ0203,109,102,6
2020-06-03,CZ020,CZ0204,66,61,1
2020-06-03,CZ020,CZ0205,36,35,0
2020-06-03,CZ020,CZ0206,109,93,2
2020-06-03,CZ020,CZ0207,53,47,1
2020-06-03,CZ020,CZ0208,66,50,1
2020-06-03,CZ020,CZ0209,195,183,4
2020-06-03,CZ020,CZ020A,175,160,4
2020-06-03,CZ020,CZ020B,53,37,2
2020-06-03,CZ020,CZ020C,15,14,0
2020-06-03,CZ031,CZ0311,41,41,0
2020-06-03,CZ031,CZ0312,23,22,0
2020-06-03,CZ031,CZ0313,17,17,0
2020-06-03,CZ031,CZ0314,13,10,0
2020-06-03,CZ031,CZ0315,38,28,5
2020-06-03,CZ031,CZ0316,35,34,1
2020-06-03,CZ031,CZ0317,19,19,0
2020-06-03,CZ032,CZ0321,351,329,8
2020-06-03,CZ032,CZ0322,89,79,0
2020-06-03,CZ032,CZ0323,101,96,3
2020-06-03,CZ032,CZ0324,36,29,5
2020-06-03,CZ032,CZ0325,21,21,0
2020-06-03,CZ032,CZ0326,7,6,0
2020-06-03,CZ032,CZ0327,53,51,1
2020-06-03,CZ041,CZ0411,307,237,34
2020-06-03,CZ041,CZ0412,80,67,3
2020-06-03,CZ041,CZ0413,66,48,0
2020-06-03,CZ042,CZ0421,48,49,0
2020-06-03,CZ042,CZ0422,25,25,1
2020-06-03,CZ042,CZ0423,267,236,11
2020-06-03,CZ042,CZ0424,27,22,3
2020-06-03,CZ042,CZ0425,39,33,7
2020-06-03,CZ042,CZ0426,60,31,0
2020-06-03,CZ042,CZ0427,83,77,0
2020-06-03,CZ051,CZ0511,7,6,0
2020-06-03,CZ051,CZ0512,82,79,1
2020-06-03,CZ051,CZ0513,72,70,2
2020-06-03,CZ051,CZ0514,38,36,1
2020-06-03,CZ052,CZ0521,67,61,2
2020-06-03,CZ052,CZ0522,22,20,1
2020-06-03,CZ052,CZ0523,66,65,0
2020-06-03,CZ052,CZ0524,17,16,1
2020-06-03,CZ052,CZ0525,24,21,0
2020-06-03,CZ053,CZ0531,77,80,0
2020-06-03,CZ053,CZ0532,143,130,5
2020-06-03,CZ053,CZ0533,34,32,2
2020-06-03,CZ053,CZ0534,26,22,2
2020-06-03,CZ063,CZ0631,95,86,3
2020-06-03,CZ063,CZ0632,14,13,0
2020-06-03,CZ063,CZ0633,2,1,0
2020-06-03,CZ063,CZ0634,33,31,1
2020-06-03,CZ063,CZ0635,39,38,0
2020-06-03,CZ064,CZ0641,32,24,0
2020-06-03,CZ064,CZ0642,220,163,3
2020-06-03,CZ064,CZ0643,74,61,3
2020-06-03,CZ064,CZ0644,115,101,13
2020-06-03,CZ064,CZ0645,15,11,0
2020-06-03,CZ064,CZ0646,36,30,0
2020-06-03,CZ064,CZ0647,74,71,0
2020-06-03,CZ071,CZ0711,10,10,0
2020-06-03,CZ071,CZ0712,547,458,17
2020-06-03,CZ071,CZ0713,78,67,0
2020-06-03,CZ071,CZ0714,51,41,1
2020-06-03,CZ071,CZ0715,48,46,0
2020-06-03,CZ072,CZ0721,35,31,0
2020-06-03,CZ072,CZ0722,142,135,1
2020-06-03,CZ072,CZ0723,48,43,0
2020-06-03,CZ072,CZ0724,142,115,1
2020-06-03,CZ080,CZ0801,26,24,1
2020-06-03,CZ080,CZ0802,285,234,8
2020-06-03,CZ080,CZ0803,499,77,3
2020-06-03,CZ080,CZ0804,98,81,3
2020-06-03,CZ080,CZ0805,199,176,8
2020-06-03,CZ080,CZ0806,507,366,35
2020-06-04,CZ010,CZ0100,2100,1398,96
2020-06-04,CZ020,CZ0201,94,92,1
2020-06-04,CZ020,CZ0202,79,76,1
2020-06-04,CZ020,CZ0203,109,102,6
2020-06-04,CZ020,CZ0204,66,61,1
2020-06-04,CZ020,CZ0205,36,35,0
2020-06-04,CZ020,CZ0206,109,93,2
2020-06-04,CZ020,CZ0207,53,47,1
2020-06-04,CZ020,CZ0208,66,50,1
2020-06-04,CZ020,CZ0209,195,183,4
2020-06-04,CZ020,CZ020A,178,160,4
2020-06-04,CZ020,CZ020B,53,37,2
2020-06-04,CZ020,CZ020C,15,14,0
2020-06-04,CZ031,CZ0311,41,41,0
2020-06-04,CZ031,CZ0312,23,22,0
2020-06-04,CZ031,CZ0313,17,17,0
2020-06-04,CZ031,CZ0314,13,10,0
2020-06-04,CZ031,CZ0315,38,28,5
2020-06-04,CZ031,CZ0316,35,34,1
2020-06-04,CZ031,CZ0317,19,19,0
2020-06-04,CZ032,CZ0321,351,329,8
2020-06-04,CZ032,CZ0322,89,79,0
2020-06-04,CZ032,CZ0323,101,96,3
2020-06-04,CZ032,CZ0324,36,29,5
2020-06-04,CZ032,CZ0325,21,21,0
2020-06-04,CZ032,CZ0326,7,6,0
2020-06-04,CZ032,CZ0327,53,51,1
2020-06-04,CZ041,CZ0411,314,241,34
2020-06-04,CZ041,CZ0412,81,67,3
2020-06-04,CZ041,CZ0413,66,49,0
2020-06-04,CZ042,CZ0421,48,49,0
2020-06-04,CZ042,CZ0422,25,25,1
2020-06-04,CZ042,CZ0423,267,236,11
2020-06-04,CZ042,CZ0424,27,22,3
2020-06-04,CZ042,CZ0425,39,33,7
2020-06-04,CZ042,CZ0426,61,31,0
2020-06-04,CZ042,CZ0427,83,77,0
2020-06-04,CZ051,CZ0511,7,6,0
2020-06-04,CZ051,CZ0512,82,79,1
2020-06-04,CZ051,CZ0513,72,70,2
2020-06-04,CZ051,CZ0514,39,36,1
2020-06-04,CZ052,CZ0521,67,61,2
2020-06-04,CZ052,CZ0522,22,20,1
2020-06-04,CZ052,CZ0523,66,65,0
2020-06-04,CZ052,CZ0524,17,16,1
2020-06-04,CZ052,CZ0525,24,23,0
2020-06-04,CZ053,CZ0531,77,80,0
2020-06-04,CZ053,CZ0532,143,132,5
2020-06-04,CZ053,CZ0533,34,32,2
2020-06-04,CZ053,CZ0534,26,22,2
2020-06-04,CZ063,CZ0631,95,86,3
2020-06-04,CZ063,CZ0632,14,14,0
2020-06-04,CZ063,CZ0633,2,1,0
2020-06-04,CZ063,CZ0634,33,31,1
2020-06-04,CZ063,CZ0635,40,38,0
2020-06-04,CZ064,CZ0641,32,24,0
2020-06-04,CZ064,CZ0642,223,164,3
2020-06-04,CZ064,CZ0643,74,61,3
2020-06-04,CZ064,CZ0644,115,102,13
2020-06-04,CZ064,CZ0645,15,11,0
2020-06-04,CZ064,CZ0646,36,31,0
2020-06-04,CZ064,CZ0647,74,71,0
2020-06-04,CZ071,CZ0711,10,10,0
2020-06-04,CZ071,CZ0712,551,461,17
2020-06-04,CZ071,CZ0713,78,67,0
2020-06-04,CZ071,CZ0714,51,41,1
2020-06-04,CZ071,CZ0715,48,46,0
2020-06-04,CZ072,CZ0721,35,31,0
2020-06-04,CZ072,CZ0722,142,135,1
2020-06-04,CZ072,CZ0723,48,43,0
2020-06-04,CZ072,CZ0724,142,116,2
2020-06-04,CZ080,CZ0801,26,24,1
2020-06-04,CZ080,CZ0802,286,235,8
2020-06-04,CZ080,CZ0803,506,80,3
2020-06-04,CZ080,CZ0804,99,82,4
2020-06-04,CZ080,CZ0805,200,177,8
2020-06-04,CZ080,CZ0806,508,368,35
2020-06-05,CZ010,CZ0100,2103,1411,96
2020-06-05,CZ020,CZ0201,94,92,1
2020-06-05,CZ020,CZ0202,79,77,1
2020-06-05,CZ020,CZ0203,110,102,6
2020-06-05,CZ020,CZ0204,66,62,1
2020-06-05,CZ020,CZ0205,36,35,0
2020-06-05,CZ020,CZ0206,109,93,2
2020-06-05,CZ020,CZ0207,53,47,1
2020-06-05,CZ020,CZ0208,66,51,1
2020-06-05,CZ020,CZ0209,195,186,4
2020-06-05,CZ020,CZ020A,178,163,4
2020-06-05,CZ020,CZ020B,53,37,2
2020-06-05,CZ020,CZ020C,15,14,0
2020-06-05,CZ031,CZ0311,42,41,0
2020-06-05,CZ031,CZ0312,23,22,0
2020-06-05,CZ031,CZ0313,17,17,0
2020-06-05,CZ031,CZ0314,13,10,0
2020-06-05,CZ031,CZ0315,38,29,5
2020-06-05,CZ031,CZ0316,35,34,1
2020-06-05,CZ031,CZ0317,19,19,0
2020-06-05,CZ032,CZ0321,351,330,8
2020-06-05,CZ032,CZ0322,90,79,0
2020-06-05,CZ032,CZ0323,101,96,3
2020-06-05,CZ032,CZ0324,36,29,5
2020-06-05,CZ032,CZ0325,21,21,0
2020-06-05,CZ032,CZ0326,7,6,0
2020-06-05,CZ032,CZ0327,53,52,1
2020-06-05,CZ041,CZ0411,317,243,34
2020-06-05,CZ041,CZ0412,83,69,3
2020-06-05,CZ041,CZ0413,67,49,0
2020-06-05,CZ042,CZ0421,48,49,0
2020-06-05,CZ042,CZ0422,25,25,1
2020-06-05,CZ042,CZ0423,267,236,11
2020-06-05,CZ042,CZ0424,27,22,3
2020-06-05,CZ042,CZ0425,39,33,7
2020-06-05,CZ042,CZ0426,61,31,0
2020-06-05,CZ042,CZ0427,83,77,0
2020-06-05,CZ051,CZ0511,7,6,0
2020-06-05,CZ051,CZ0512,82,79,1
2020-06-05,CZ051,CZ0513,72,70,2
2020-06-05,CZ051,CZ0514,39,36,1
2020-06-05,CZ052,CZ0521,67,62,2
2020-06-05,CZ052,CZ0522,23,20,1
2020-06-05,CZ052,CZ0523,66,65,0
2020-06-05,CZ052,CZ0524,17,16,1
2020-06-05,CZ052,CZ0525,24,23,0
2020-06-05,CZ053,CZ0531,77,80,0
2020-06-05,CZ053,CZ0532,144,133,5
2020-06-05,CZ053,CZ0533,34,32,2
2020-06-05,CZ053,CZ0534,26,22,2
2020-06-05,CZ063,CZ0631,95,86,3
2020-06-05,CZ063,CZ0632,14,14,0
2020-06-05,CZ063,CZ0633,2,1,0
2020-06-05,CZ063,CZ0634,33,31,1
2020-06-05,CZ063,CZ0635,40,39,0
2020-06-05,CZ064,CZ0641,32,24,0
2020-06-05,CZ064,CZ0642,225,168,3
2020-06-05,CZ064,CZ0643,76,61,3
2020-06-05,CZ064,CZ0644,116,102,13
2020-06-05,CZ064,CZ0645,15,11,0
2020-06-05,CZ064,CZ0646,36,31,0
2020-06-05,CZ064,CZ0647,74,71,0
2020-06-05,CZ071,CZ0711,10,10,0
2020-06-05,CZ071,CZ0712,564,463,17
2020-06-05,CZ071,CZ0713,79,70,0
2020-06-05,CZ071,CZ0714,51,41,1
2020-06-05,CZ071,CZ0715,48,46,0
2020-06-05,CZ072,CZ0721,35,31,0
2020-06-05,CZ072,CZ0722,142,135,1
2020-06-05,CZ072,CZ0723,48,44,0
2020-06-05,CZ072,CZ0724,142,118,2
2020-06-05,CZ080,CZ0801,26,24,1
2020-06-05,CZ080,CZ0802,288,240,8
2020-06-05,CZ080,CZ0803,514,82,3
2020-06-05,CZ080,CZ0804,99,82,4
2020-06-05,CZ080,CZ0805,202,177,8
2020-06-05,CZ080,CZ0806,509,369,35
2020-06-06,CZ010,CZ0100,2106,1414,96
2020-06-06,CZ020,CZ0201,94,92,1
2020-06-06,CZ020,CZ0202,79,77,1
2020-06-06,CZ020,CZ0203,110,102,6
2020-06-06,CZ020,CZ0204,66,62,1
2020-06-06,CZ020,CZ0205,36,35,0
2020-06-06,CZ020,CZ0206,109,93,2
2020-06-06,CZ020,CZ0207,53,47,1
2020-06-06,CZ020,CZ0208,66,52,1
2020-06-06,CZ020,CZ0209,195,186,4
2020-06-06,CZ020,CZ020A,182,163,4
2020-06-06,CZ020,CZ020B,53,37,2
2020-06-06,CZ020,CZ020C,15,14,0
2020-06-06,CZ031,CZ0311,43,41,0
2020-06-06,CZ031,CZ0312,23,22,0
2020-06-06,CZ031,CZ0313,17,17,0
2020-06-06,CZ031,CZ0314,13,10,0
2020-06-06,CZ031,CZ0315,39,29,5
2020-06-06,CZ031,CZ0316,35,34,1
2020-06-06,CZ031,CZ0317,19,19,0
2020-06-06,CZ032,CZ0321,351,330,8
2020-06-06,CZ032,CZ0322,90,79,0
2020-06-06,CZ032,CZ0323,101,96,3
2020-06-06,CZ032,CZ0324,36,29,5
2020-06-06,CZ032,CZ0325,21,21,0
2020-06-06,CZ032,CZ0326,7,6,0
2020-06-06,CZ032,CZ0327,53,52,1
2020-06-06,CZ041,CZ0411,318,245,34
2020-06-06,CZ041,CZ0412,83,69,3
2020-06-06,CZ041,CZ0413,67,49,0
2020-06-06,CZ042,CZ0421,48,49,0
2020-06-06,CZ042,CZ0422,25,25,1
2020-06-06,CZ042,CZ0423,267,236,11
2020-06-06,CZ042,CZ0424,27,22,3
2020-06-06,CZ042,CZ0425,39,33,7
2020-06-06,CZ042,CZ0426,61,31,0
2020-06-06,CZ042,CZ0427,83,77,0
2020-06-06,CZ051,CZ0511,7,6,0
2020-06-06,CZ051,CZ0512,82,79,1
2020-06-06,CZ051,CZ0513,72,70,2
2020-06-06,CZ051,CZ0514,39,36,1
2020-06-06,CZ052,CZ0521,67,62,2
2020-06-06,CZ052,CZ0522,23,20,1
2020-06-06,CZ052,CZ0523,66,65,0
2020-06-06,CZ052,CZ0524,17,16,1
2020-06-06,CZ052,CZ0525,24,23,0
2020-06-06,CZ053,CZ0531,77,80,0
2020-06-06,CZ053,CZ0532,144,133,5
2020-06-06,CZ053,CZ0533,34,32,2
2020-06-06,CZ053,CZ0534,26,22,2
2020-06-06,CZ063,CZ0631,95,86,3
2020-06-06,CZ063,CZ0632,14,14,0
2020-06-06,CZ063,CZ0633,2,1,0
2020-06-06,CZ063,CZ0634,33,31,1
2020-06-06,CZ063,CZ0635,40,39,0
2020-06-06,CZ064,CZ0641,32,24,0
2020-06-06,CZ064,CZ0642,226,169,3
2020-06-06,CZ064,CZ0643,77,62,3
2020-06-06,CZ064,CZ0644,116,102,13
2020-06-06,CZ064,CZ0645,15,11,0
2020-06-06,CZ064,CZ0646,36,31,0
2020-06-06,CZ064,CZ0647,74,71,0
2020-06-06,CZ071,CZ0711,10,10,0
2020-06-06,CZ071,CZ0712,570,464,17
2020-06-06,CZ071,CZ0713,79,70,0
2020-06-06,CZ071,CZ0714,51,41,1
2020-06-06,CZ071,CZ0715,48,47,0
2020-06-06,CZ072,CZ0721,35,31,0
2020-06-06,CZ072,CZ0722,142,135,1
2020-06-06,CZ072,CZ0723,48,44,0
2020-06-06,CZ072,CZ0724,142,118,2
2020-06-06,CZ080,CZ0801,26,24,1
2020-06-06,CZ080,CZ0802,288,240,8
2020-06-06,CZ080,CZ0803,521,82,3
2020-06-06,CZ080,CZ0804,99,82,4
2020-06-06,CZ080,CZ0805,202,177,8
2020-06-06,CZ080,CZ0806,509,369,35
2020-06-07,CZ010,CZ0100,2113,1420,96
2020-06-07,CZ020,CZ0201,94,92,1
2020-06-07,CZ020,CZ0202,79,77,1
2020-06-07,CZ020,CZ0203,110,102,6
2020-06-07,CZ020,CZ0204,66,64,1
2020-06-07,CZ020,CZ0205,36,35,0
2020-06-07,CZ020,CZ0206,109,95,2
2020-06-07,CZ020,CZ0207,53,47,1
2020-06-07,CZ020,CZ0208,66,52,1
2020-06-07,CZ020,CZ0209,195,187,4
2020-06-07,CZ020,CZ020A,183,164,4
2020-06-07,CZ020,CZ020B,53,37,2
2020-06-07,CZ020,CZ020C,15,14,0
2020-06-07,CZ031,CZ0311,43,41,0
2020-06-07,CZ031,CZ0312,23,22,0
2020-06-07,CZ031,CZ0313,17,17,0
2020-06-07,CZ031,CZ0314,13,10,0
2020-06-07,CZ031,CZ0315,39,29,5
2020-06-07,CZ031,CZ0316,35,34,1
2020-06-07,CZ031,CZ0317,19,19,0
2020-06-07,CZ032,CZ0321,351,330,8
2020-06-07,CZ032,CZ0322,90,79,0
2020-06-07,CZ032,CZ0323,101,96,3
2020-06-07,CZ032,CZ0324,36,30,5
2020-06-07,CZ032,CZ0325,21,21,0
2020-06-07,CZ032,CZ0326,7,6,0
2020-06-07,CZ032,CZ0327,53,52,1
2020-06-07,CZ041,CZ0411,318,245,34
2020-06-07,CZ041,CZ0412,83,69,3
2020-06-07,CZ041,CZ0413,67,49,0
2020-06-07,CZ042,CZ0421,48,49,0
2020-06-07,CZ042,CZ0422,25,25,1
2020-06-07,CZ042,CZ0423,267,236,11
2020-06-07,CZ042,CZ0424,27,22,3
2020-06-07,CZ042,CZ0425,39,33,7
2020-06-07,CZ042,CZ0426,61,31,0
2020-06-07,CZ042,CZ0427,83,77,0
2020-06-07,CZ051,CZ0511,7,6,0
2020-06-07,CZ051,CZ0512,82,80,1
2020-06-07,CZ051,CZ0513,72,70,2
2020-06-07,CZ051,CZ0514,39,36,1
2020-06-07,CZ052,CZ0521,67,62,2
2020-06-07,CZ052,CZ0522,23,20,1
2020-06-07,CZ052,CZ0523,66,65,0
2020-06-07,CZ052,CZ0524,17,16,1
2020-06-07,CZ052,CZ0525,24,23,0
2020-06-07,CZ053,CZ0531,77,80,0
2020-06-07,CZ053,CZ0532,144,133,5
2020-06-07,CZ053,CZ0533,34,32,2
2020-06-07,CZ053,CZ0534,26,22,2
2020-06-07,CZ063,CZ0631,95,86,3
2020-06-07,CZ063,CZ0632,14,14,0
2020-06-07,CZ063,CZ0633,2,1,0
2020-06-07,CZ063,CZ0634,33,31,1
2020-06-07,CZ063,CZ0635,40,39,0
2020-06-07,CZ064,CZ0641,32,24,0
2020-06-07,CZ064,CZ0642,228,169,3
2020-06-07,CZ064,CZ0643,80,62,3
2020-06-07,CZ064,CZ0644,116,102,13
2020-06-07,CZ064,CZ0645,15,11,0
2020-06-07,CZ064,CZ0646,36,31,0
2020-06-07,CZ064,CZ0647,74,71,0
2020-06-07,CZ071,CZ0711,10,10,0
2020-06-07,CZ071,CZ0712,589,464,17
2020-06-07,CZ071,CZ0713,79,70,0
2020-06-07,CZ071,CZ0714,51,41,1
2020-06-07,CZ071,CZ0715,48,47,0
2020-06-07,CZ072,CZ0721,35,31,0
2020-06-07,CZ072,CZ0722,142,135,1
2020-06-07,CZ072,CZ0723,48,44,0
2020-06-07,CZ072,CZ0724,142,118,2
2020-06-07,CZ080,CZ0801,26,24,1
2020-06-07,CZ080,CZ0802,289,240,8
2020-06-07,CZ080,CZ0803,527,82,3
2020-06-07,CZ080,CZ0804,99,84,5
2020-06-07,CZ080,CZ0805,202,177,8
2020-06-07,CZ080,CZ0806,511,369,35
2020-06-08,CZ010,CZ0100,2119,1431,96
2020-06-08,CZ020,CZ0201,94,92,1
2020-06-08,CZ020,CZ0202,79,77,1
2020-06-08,CZ020,CZ0203,112,103,6
2020-06-08,CZ020,CZ0204,66,64,1
2020-06-08,CZ020,CZ0205,36,35,0
2020-06-08,CZ020,CZ0206,109,95,2
2020-06-08,CZ020,CZ0207,53,49,1
2020-06-08,CZ020,CZ0208,66,52,1
2020-06-08,CZ020,CZ0209,195,188,4
2020-06-08,CZ020,CZ020A,184,164,4
2020-06-08,CZ020,CZ020B,53,37,2
2020-06-08,CZ020,CZ020C,16,14,0
2020-06-08,CZ031,CZ0311,43,41,0
2020-06-08,CZ031,CZ0312,23,22,0
2020-06-08,CZ031,CZ0313,17,17,0
2020-06-08,CZ031,CZ0314,13,10,0
2020-06-08,CZ031,CZ0315,39,30,5
2020-06-08,CZ031,CZ0316,35,34,1
2020-06-08,CZ031,CZ0317,19,19,0
2020-06-08,CZ032,CZ0321,351,333,8
2020-06-08,CZ032,CZ0322,90,81,0
2020-06-08,CZ032,CZ0323,101,96,3
2020-06-08,CZ032,CZ0324,36,30,5
2020-06-08,CZ032,CZ0325,21,21,0
2020-06-08,CZ032,CZ0326,7,6,0
2020-06-08,CZ032,CZ0327,53,52,1
2020-06-08,CZ041,CZ0411,319,248,34
2020-06-08,CZ041,CZ0412,83,69,3
2020-06-08,CZ041,CZ0413,67,49,0
2020-06-08,CZ042,CZ0421,48,49,0
2020-06-08,CZ042,CZ0422,25,25,1
2020-06-08,CZ042,CZ0423,267,236,11
2020-06-08,CZ042,CZ0424,27,23,3
2020-06-08,CZ042,CZ0425,39,33,7
2020-06-08,CZ042,CZ0426,61,31,0
2020-06-08,CZ042,CZ0427,83,77,0
2020-06-08,CZ051,CZ0511,7,6,0
2020-06-08,CZ051,CZ0512,82,80,1
2020-06-08,CZ051,CZ0513,73,70,2
2020-06-08,CZ051,CZ0514,39,36,1
2020-06-08,CZ052,CZ0521,67,62,2
2020-06-08,CZ052,CZ0522,23,20,1
2020-06-08,CZ052,CZ0523,66,65,0
2020-06-08,CZ052,CZ0524,17,16,1
2020-06-08,CZ052,CZ0525,24,23,0
2020-06-08,CZ053,CZ0531,77,80,0
2020-06-08,CZ053,CZ0532,144,133,5
2020-06-08,CZ053,CZ0533,34,32,2
2020-06-08,CZ053,CZ0534,26,22,2
2020-06-08,CZ063,CZ0631,95,88,3
2020-06-08,CZ063,CZ0632,14,14,0
2020-06-08,CZ063,CZ0633,2,1,0
2020-06-08,CZ063,CZ0634,33,31,1
2020-06-08,CZ063,CZ0635,40,39,0
2020-06-08,CZ064,CZ0641,32,26,0
2020-06-08,CZ064,CZ0642,228,169,3
2020-06-08,CZ064,CZ0643,80,62,3
2020-06-08,CZ064,CZ0644,116,103,13
2020-06-08,CZ064,CZ0645,15,11,0
2020-06-08,CZ064,CZ0646,36,31,0
2020-06-08,CZ064,CZ0647,74,71,0
2020-06-08,CZ071,CZ0711,10,10,0
2020-06-08,CZ071,CZ0712,602,464,17
2020-06-08,CZ071,CZ0713,80,72,0
2020-06-08,CZ071,CZ0714,51,41,1
2020-06-08,CZ071,CZ0715,48,47,0
2020-06-08,CZ072,CZ0721,35,31,0
2020-06-08,CZ072,CZ0722,142,135,1
2020-06-08,CZ072,CZ0723,48,44,0
2020-06-08,CZ072,CZ0724,142,118,2
2020-06-08,CZ080,CZ0801,26,24,1
2020-06-08,CZ080,CZ0802,294,243,8
2020-06-08,CZ080,CZ0803,577,83,3
2020-06-08,CZ080,CZ0804,100,84,5
2020-06-08,CZ080,CZ0805,204,178,8
2020-06-08,CZ080,CZ0806,514,372,35
2020-06-09,CZ010,CZ0100,2130,1436,96
2020-06-09,CZ020,CZ0201,94,92,1
2020-06-09,CZ020,CZ0202,79,77,1
2020-06-09,CZ020,CZ0203,112,103,6
2020-06-09,CZ020,CZ0204,66,64,1
2020-06-09,CZ020,CZ0205,36,35,0
2020-06-09,CZ020,CZ0206,109,95,2
2020-06-09,CZ020,CZ0207,53,50,1
2020-06-09,CZ020,CZ0208,66,52,1
2020-06-09,CZ020,CZ0209,197,189,4
2020-06-09,CZ020,CZ020A,184,165,4
2020-06-09,CZ020,CZ020B,53,37,2
2020-06-09,CZ020,CZ020C,16,14,0
2020-06-09,CZ031,CZ0311,43,41,0
2020-06-09,CZ031,CZ0312,23,22,0
2020-06-09,CZ031,CZ0313,17,17,0
2020-06-09,CZ031,CZ0314,14,10,0
2020-06-09,CZ031,CZ0315,39,31,5
2020-06-09,CZ031,CZ0316,35,34,1
2020-06-09,CZ031,CZ0317,19,19,0
2020-06-09,CZ032,CZ0321,351,334,8
2020-06-09,CZ032,CZ0322,90,81,0
2020-06-09,CZ032,CZ0323,101,96,3
2020-06-09,CZ032,CZ0324,36,30,5
2020-06-09,CZ032,CZ0325,21,21,0
2020-06-09,CZ032,CZ0326,7,6,0
2020-06-09,CZ032,CZ0327,53,52,1
2020-06-09,CZ041,CZ0411,319,248,35
2020-06-09,CZ041,CZ0412,83,69,3
2020-06-09,CZ041,CZ0413,67,49,0
2020-06-09,CZ042,CZ0421,48,49,0
2020-06-09,CZ042,CZ0422,25,25,1
2020-06-09,CZ042,CZ0423,267,236,11
2020-06-09,CZ042,CZ0424,27,23,3
2020-06-09,CZ042,CZ0425,39,33,7
2020-06-09,CZ042,CZ0426,61,31,0
2020-06-09,CZ042,CZ0427,83,77,0
2020-06-09,CZ051,CZ0511,7,6,0
2020-06-09,CZ051,CZ0512,82,80,1
2020-06-09,CZ051,CZ0513,73,70,2
2020-06-09,CZ051,CZ0514,39,36,1
2020-06-09,CZ052,CZ0521,67,62,2
2020-06-09,CZ052,CZ0522,23,21,1
2020-06-09,CZ052,CZ0523,66,65,0
2020-06-09,CZ052,CZ0524,17,16,1
2020-06-09,CZ052,CZ0525,24,23,0
2020-06-09,CZ053,CZ0531,77,80,0
2020-06-09,CZ053,CZ0532,145,133,5
2020-06-09,CZ053,CZ0533,35,32,2
2020-06-09,CZ053,CZ0534,26,22,2
2020-06-09,CZ063,CZ0631,95,89,3
2020-06-09,CZ063,CZ0632,14,14,0
2020-06-09,CZ063,CZ0633,2,1,0
2020-06-09,CZ063,CZ0634,33,31,1
2020-06-09,CZ063,CZ0635,40,39,0
2020-06-09,CZ064,CZ0641,32,26,0
2020-06-09,CZ064,CZ0642,229,170,3
2020-06-09,CZ064,CZ0643,80,62,3
2020-06-09,CZ064,CZ0644,117,103,13
2020-06-09,CZ064,CZ0645,15,11,0
2020-06-09,CZ064,CZ0646,36,33,0
2020-06-09,CZ064,CZ0647,74,71,0
2020-06-09,CZ071,CZ0711,10,10,0
2020-06-09,CZ071,CZ0712,607,466,17
2020-06-09,CZ071,CZ0713,81,72,0
2020-06-09,CZ071,CZ0714,51,42,1
2020-06-09,CZ071,CZ0715,48,47,0
2020-06-09,CZ072,CZ0721,35,31,0
2020-06-09,CZ072,CZ0722,142,135,1
2020-06-09,CZ072,CZ0723,48,44,0
2020-06-09,CZ072,CZ0724,143,118,2
2020-06-09,CZ080,CZ0801,26,25,1
2020-06-09,CZ080,CZ0802,298,244,8
2020-06-09,CZ080,CZ0803,595,84,3
2020-06-09,CZ080,CZ0804,100,84,5
2020-06-09,CZ080,CZ0805,204,178,8
2020-06-09,CZ080,CZ0806,516,376,35
2020-06-10,CZ010,CZ0100,2140,1449,96
2020-06-10,CZ020,CZ0201,94,92,1
2020-06-10,CZ020,CZ0202,79,77,1
2020-06-10,CZ020,CZ0203,113,103,6
2020-06-10,CZ020,CZ0204,66,64,1
2020-06-10,CZ020,CZ0205,36,35,0
2020-06-10,CZ020,CZ0206,109,96,2
2020-06-10,CZ020,CZ0207,53,52,1
2020-06-10,CZ020,CZ0208,66,52,1
2020-06-10,CZ020,CZ0209,206,189,4
2020-06-10,CZ020,CZ020A,187,167,4
2020-06-10,CZ020,CZ020B,53,37,2
2020-06-10,CZ020,CZ020C,16,14,0
2020-06-10,CZ031,CZ0311,43,41,0
2020-06-10,CZ031,CZ0312,23,22,0
2020-06-10,CZ031,CZ0313,17,17,0
2020-06-10,CZ031,CZ0314,14,10,0
2020-06-10,CZ031,CZ0315,39,31,5
2020-06-10,CZ031,CZ0316,35,34,1
2020-06-10,CZ031,CZ0317,19,19,0
2020-06-10,CZ032,CZ0321,351,335,8
2020-06-10,CZ032,CZ0322,90,81,0
2020-06-10,CZ032,CZ0323,101,96,3
2020-06-10,CZ032,CZ0324,36,30,5
2020-06-10,CZ032,CZ0325,21,21,0
2020-06-10,CZ032,CZ0326,7,6,0
2020-06-10,CZ032,CZ0327,53,52,1
2020-06-10,CZ041,CZ0411,323,253,35
2020-06-10,CZ041,CZ0412,83,69,3
2020-06-10,CZ041,CZ0413,67,49,0
2020-06-10,CZ042,CZ0421,48,49,0
2020-06-10,CZ042,CZ0422,25,25,1
2020-06-10,CZ042,CZ0423,267,239,11
2020-06-10,CZ042,CZ0424,27,23,3
