country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Salzburg,1206,1008,33,15969,92,14,2020-04-23T15:00:00
AT,Steiermark,1693,952,115,22738,99,16,2020-04-23T15:00:00
AT,Oberösterreich,2222,1972,48,33100,78,18,2020-04-23T15:00:00
AT,Wien,2281,1699,105,45520,139,23,2020-04-23T15:00:00
AT,Niederösterreich,2531,1841,88,21969,131,43,2020-04-23T15:00:00
AT,Tirol,3445,2905,98,46349,91,38,2020-04-23T15:00:00
AT,,14963,11694,522,205835,677,169,2020-04-23T15:00:00
AT,Burgenland,314,226,9,3006,17,4,2020-04-24T08:00:00
AT,Kärnten,402,346,12,8528,14,7,2020-04-24T08:00:00
AT,Vorarlberg,869,745,14,8656,16,6,2020-04-24T08:00:00
AT,Salzburg,1206,1008,33,15969,92,14,2020-04-24T08:00:00
AT,Steiermark,1697,952,115,22738,99,16,2020-04-24T08:00:00
AT,Oberösterreich,2230,1972,48,33100,78,18,2020-04-24T08:00:00
AT,Wien,2290,1699,105,45520,139,23,2020-04-24T08:00:00
AT,Niederösterreich,2533,1841,88,21969,131,43,2020-04-24T08:00:00
AT,Tirol,3446,2905,98,46349,91,38,2020-04-24T08:00:00
AT,,14987,11694,522,205835,677,169,2020-04-24T08:00:00
AT,Burgenland,314,230,8,3568,14,2,2020-04-24T09:30:00
AT,Kärnten,402,356,12,8755,14,7,2020-04-24T09:30:00
AT,Vorarlberg,869,749,14,8989,14,6,2020-04-24T09:30:00
AT,Salzburg,1206,1008,33,16674,90,12,2020-04-24T09:30:00
AT,Steiermark,1697,973,119,23673,88,13,2020-04-24T09:30:00
AT,Oberösterreich,2230,2007,48,34014,78,15,2020-04-24T09:30:00
AT,Wien,2290,1716,106,47206,145,25,2020-04-24T09:30:00
AT,Niederösterreich,2533,1890,89,22572,127,40,2020-04-24T09:30:00
AT,Tirol,3446,2943,101,47235,81,36,2020-04-24T09:30:00
AT,,14987,11872,530,212686,651,156,2020-04-24T09:30:00
AT,Burgenland,315,230,8,3568,14,2,2020-04-24T15:00:00
AT,Kärnten,402,356,12,8755,14,7,2020-04-24T15:00:00
AT,Vorarlberg,868,749,14,8989,14,6,2020-04-24T15:00:00
AT,Salzburg,1207,1008,33,16674,90,12,2020-04-24T15:00:00
AT,Steiermark,1700,973,119,23673,88,13,2020-04-24T15:00:00
AT,Oberösterreich,2232,2007,48,34014,78,15,2020-04-24T15:00:00
AT,Wien,2311,1716,106,47206,145,25,2020-04-24T15:00:00
AT,Niederösterreich,2546,1890,89,22572,127,40,2020-04-24T15:00:00
AT,Tirol,3457,2943,101,47235,81,36,2020-04-24T15:00:00
AT,,15038,11872,530,212686,651,156,2020-04-24T15:00:00
AT,Burgenland,315,230,8,3568,14,2,2020-04-25T08:00:00
AT,Kärnten,402,356,12,8755,14,7,2020-04-25T08:00:00
AT,Vorarlberg,868,749,14,8989,14,6,2020-04-25T08:00:00
AT,Salzburg,1208,1008,33,16674,90,12,2020-04-25T08:00:00
AT,Steiermark,1705,973,119,23673,88,13,2020-04-25T08:00:00
AT,Oberösterreich,2238,2007,48,34014,78,15,2020-04-25T08:00:00
AT,Wien,2323,1716,106,47206,145,25,2020-04-25T08:00:00
AT,Niederösterreich,2547,1890,89,22572,127,40,2020-04-25T08:00:00
AT,Tirol,3463,2943,101,47235,81,36,2020-04-25T08:00:00
AT,,15069,11872,530,212686,651,156,2020-04-25T08:00:00
AT,Burgenland,315,235,8,4155,12,2,2020-04-25T09:30:00
AT,Kärnten,402,360,12,8947,13,7,2020-04-25T09:30:00
AT,Vorarlberg,868,755,14,9396,12,6,2020-04-25T09:30:00
AT,Salzburg,1208,1041,33,17293,83,12,2020-04-25T09:30:00
AT,Steiermark,1705,1011,120,24949,77,12,2020-04-25T09:30:00
AT,Oberösterreich,2238,2021,51,34849,71,15,2020-04-25T09:30:00
AT,Wien,2323,1748,107,48607,149,23,2020-04-25T09:30:00
AT,Niederösterreich,2547,1950,90,24800,114,37,2020-04-25T09:30:00
AT,Tirol,3463,2982,101,48093,77,34,2020-04-25T09:30:00
AT,,15069,12103,536,221089,608,148,2020-04-25T09:30:00
AT,Burgenland,316,235,8,4155,12,2,2020-04-25T15:00:00
AT,Kärnten,404,360,12,8947,13,7,2020-04-25T15:00:00
AT,Vorarlberg,868,755,14,9396,12,6,2020-04-25T15:00:00
AT,Salzburg,1210,1041,33,17293,83,12,2020-04-25T15:00:00
AT,Steiermark,1722,1011,120,24949,77,12,2020-04-25T15:00:00
AT,Oberösterreich,2239,2021,51,34849,71,15,2020-04-25T15:00:00
AT,Wien,2336,1748,107,48607,149,23,2020-04-25T15:00:00
AT,Niederösterreich,2553,1950,90,24800,114,37,2020-04-25T15:00:00
AT,Tirol,3469,2982,101,48093,77,34,2020-04-25T15:00:00
AT,,15117,12103,536,221089,608,148,2020-04-25T15:00:00
AT,Burgenland,316,235,8,4155,12,2,2020-04-26T08:00:00
AT,Kärnten,404,360,12,8947,13,7,2020-04-26T08:00:00
AT,Vorarlberg,868,755,14,9396,12,6,2020-04-26T08:00:00
AT,Salzburg,1210,1041,33,17293,83,12,2020-04-26T08:00:00
AT,Steiermark,1722,1011,120,24949,77,12,2020-04-26T08:00:00
AT,Oberösterreich,2240,2021,51,34849,71,15,2020-04-26T08:00:00
AT,Wien,2347,1748,107,48607,149,23,2020-04-26T08:00:00
AT,Niederösterreich,2554,1950,90,24800,114,37,2020-04-26T08:00:00
AT,Tirol,3473,2982,101,48093,77,34,2020-04-26T08:00:00
AT,,15134,12103,536,221089,608,148,2020-04-26T08:00:00
AT,Burgenland,316,234,9,4167,11,2,2020-04-26T09:30:00
AT,Kärnten,404,364,12,9036,12,6,2020-04-26T09:30:00
AT,Vorarlberg,868,757,14,9856,12,6,2020-04-26T09:30:00
AT,Salzburg,1210,1057,33,18171,79,11,2020-04-26T09:30:00
AT,Steiermark,1722,1059,121,25666,76,12,2020-04-26T09:30:00
AT,Oberösterreich,2240,2022,52,35501,67,14,2020-04-26T09:30:00
AT,Wien,2347,1766,110,50973,142,23,2020-04-26T09:30:00
AT,Niederösterreich,2554,2026,90,25849,120,39,2020-04-26T09:30:00
AT,Tirol,3473,2997,101,48412,75,32,2020-04-26T09:30:00
AT,,15134,12282,542,227631,594,145,2020-04-26T09:30:00
AT,Burgenland,317,234,9,4167,11,2,2020-04-26T15:00:00
AT,Kärnten,404,364,12,9036,12,6,2020-04-26T15:00:00
AT,Vorarlberg,868,757,14,9856,12,6,2020-04-26T15:00:00
AT,Salzburg,1212,1057,33,18171,79,11,2020-04-26T15:00:00
AT,Steiermark,1733,1059,121,25666,76,12,2020-04-26T15:00:00
AT,Oberösterreich,2243,2022,52,35501,67,14,2020-04-26T15:00:00
AT,Wien,2357,1766,110,50973,142,23,2020-04-26T15:00:00
AT,Niederösterreich,2562,2026,90,25849,120,39,2020-04-26T15:00:00
AT,Tirol,3479,2997,101,48412,75,32,2020-04-26T15:00:00
AT,,15175,12282,542,227631,594,145,2020-04-26T15:00:00
AT,Burgenland,317,234,9,4167,11,2,2020-04-27T08:00:00
AT,Kärnten,406,364,12,9036,12,6,2020-04-27T08:00:00
AT,Vorarlberg,868,757,14,9856,12,6,2020-04-27T08:00:00
AT,Salzburg,1214,1057,33,18171,79,11,2020-04-27T08:00:00
AT,Steiermark,1736,1059,121,25666,76,12,2020-04-27T08:00:00
AT,Oberösterreich,2246,2022,52,35501,67,14,2020-04-27T08:00:00
AT,Wien,2359,1766,110,50973,142,23,2020-04-27T08:00:00
AT,Niederösterreich,2562,2026,90,25849,120,39,2020-04-27T08:00:00
AT,Tirol,3482,2997,101,48412,75,32,2020-04-27T08:00:00
AT,,15190,12282,542,227631,594,145,2020-04-27T08:00:00
AT,Burgenland,317,236,9,4232,13,2,2020-04-27T09:30:00
AT,Kärnten,406,368,12,9119,12,6,2020-04-27T09:30:00
AT,Vorarlberg,868,759,15,10219,11,5,2020-04-27T09:30:00
AT,Salzburg,1214,1071,33,18883,74,11,2020-04-27T09:30:00
AT,Steiermark,1736,1068,121,26126,75,12,2020-04-27T09:30:00
AT,Oberösterreich,2246,2022,53,36230,66,11,2020-04-27T09:30:00
AT,Wien,2359,1772,113,51804,141,23,2020-04-27T09:30:00
AT,Niederösterreich,2562,2042,92,27250,113,37,2020-04-27T09:30:00
AT,Tirol,3482,3024,101,48674,74,33,2020-04-27T09:30:00
AT,,15190,12362,549,232537,579,140,2020-04-27T09:30:00
AT,Burgenland,320,236,9,4232,13,2,2020-04-27T15:00:00
AT,Kärnten,407,368,12,9119,12,6,2020-04-27T15:00:00
AT,Vorarlberg,868,759,15,10219,11,5,2020-04-27T15:00:00
AT,Salzburg,1214,1071,33,18883,74,11,2020-04-27T15:00:00
AT,Steiermark,1745,1068,121,26126,75,12,2020-04-27T15:00:00
AT,Oberösterreich,2248,2022,53,36230,66,11,2020-04-27T15:00:00
AT,Wien,2380,1772,113,51804,141,23,2020-04-27T15:00:00
AT,Niederösterreich,2573,2042,92,27250,113,37,2020-04-27T15:00:00
AT,Tirol,3484,3024,101,48674,74,33,2020-04-27T15:00:00
AT,,15239,12362,549,232537,579,140,2020-04-27T15:00:00
AT,Burgenland,321,236,9,4232,13,2,2020-04-28T08:00:00
AT,Kärnten,407,368,12,9119,12,6,2020-04-28T08:00:00
AT,Vorarlberg,868,759,15,10219,11,5,2020-04-28T08:00:00
AT,Salzburg,1214,1071,33,18883,74,11,2020-04-28T08:00:00
AT,Steiermark,1747,1068,121,26126,75,12,2020-04-28T08:00:00
AT,Oberösterreich,2250,2022,53,36230,66,11,2020-04-28T08:00:00
AT,Wien,2388,1772,113,51804,141,23,2020-04-28T08:00:00
AT,Niederösterreich,2574,2042,92,27250,113,37,2020-04-28T08:00:00
AT,Tirol,3487,3024,101,48674,74,33,2020-04-28T08:00:00
AT,,15256,12362,549,232537,579,140,2020-04-28T08:00:00
AT,Burgenland,321,242,10,5302,11,3,2020-04-28T09:30:00
AT,Kärnten,407,372,12,9471,11,6,2020-04-28T09:30:00
AT,Vorarlberg,868,779,15,10362,11,5,2020-04-28T09:30:00
AT,Salzburg,1214,1078,34,19348,75,10,2020-04-28T09:30:00
AT,Steiermark,1747,1117,123,26908,74,10,2020-04-28T09:30:00
AT,Oberösterreich,2250,2040,53,37146,60,14,2020-04-28T09:30:00
AT,Wien,2388,1781,127,53114,137,21,2020-04-28T09:30:00
AT,Niederösterreich,2574,2101,92,28534,110,35,2020-04-28T09:30:00
AT,Tirol,3487,3070,103,49393,72,32,2020-04-28T09:30:00
AT,,15256,12580,569,239578,561,136,2020-04-28T09:30:00
AT,Burgenland,321,242,10,5302,11,3,2020-04-28T15:00:00
AT,Kärnten,410,372,12,9471,11,6,2020-04-28T15:00:00
AT,Vorarlberg,869,779,15,10362,11,5,2020-04-28T15:00:00
AT,Salzburg,1214,1078,34,19348,75,10,2020-04-28T15:00:00
AT,Steiermark,1751,1117,123,26908,74,10,2020-04-28T15:00:00
AT,Oberösterreich,2251,2040,53,37146,60,14,2020-04-28T15:00:00
AT,Wien,2399,1781,127,53114,137,21,2020-04-28T15:00:00
AT,Niederösterreich,2577,2101,92,28534,110,35,2020-04-28T15:00:00
AT,Tirol,3494,3070,103,49393,72,32,2020-04-28T15:00:00
AT,,15286,12580,569,239578,561,136,2020-04-28T15:00:00
AT,Burgenland,321,242,10,5302,11,3,2020-04-29T08:00:00
AT,Kärnten,410,372,12,9471,11,6,2020-04-29T08:00:00
AT,Vorarlberg,869,779,15,10362,11,5,2020-04-29T08:00:00
AT,Salzburg,1215,1078,34,19348,75,10,2020-04-29T08:00:00
AT,Steiermark,1755,1117,123,26908,74,10,2020-04-29T08:00:00
AT,Oberösterreich,2251,2040,53,37146,60,14,2020-04-29T08:00:00
AT,Wien,2423,1781,127,53114,137,21,2020-04-29T08:00:00
AT,Niederösterreich,2583,2101,92,28534,110,35,2020-04-29T08:00:00
AT,Tirol,3496,3070,103,49393,72,32,2020-04-29T08:00:00
AT,,15323,12580,569,239578,561,136,2020-04-29T08:00:00
AT,Burgenland,321,246,10,5971,8,2,2020-04-29T09:30:00
AT,Kärnten,410,378,12,9648,10,5,2020-04-29T09:30:00
AT,Vorarlberg,869,786,15,10811,9,5,2020-04-29T09:30:00
AT,Salzburg,1215,1081,35,20210,73,10,2020-04-29T09:30:00
AT,Steiermark,1755,1155,126,27813,69,12,2020-04-29T09:30:00
AT,Oberösterreich,2251,2051,55,38144,51,12,2020-04-29T09:30:00
AT,Wien,2423,1790,130,55147,131,21,2020-04-29T09:30:00
AT,Niederösterreich,2583,2141,92,29741,104,36,2020-04-29T09:30:00
AT,Tirol,3496,3151,105,50269,62,28,2020-04-29T09:30:00
AT,,15323,12779,580,247754,517,131,2020-04-29T09:30:00
AT,Burgenland,322,246,10,5971,8,2,2020-04-29T15:00:00
AT,Kärnten,410,378,12,9648,10,5,2020-04-29T15:00:00
AT,Vorarlberg,870,786,15,10811,9,5,2020-04-29T15:00:00
AT,Salzburg,1215,1081,35,20210,73,10,2020-04-29T15:00:00
AT,Steiermark,1757,1155,126,27813,69,12,2020-04-29T15:00:00
AT,Oberösterreich,2252,2051,55,38144,51,12,2020-04-29T15:00:00
AT,Wien,2439,1790,130,55147,131,21,2020-04-29T15:00:00
AT,Niederösterreich,2591,2141,92,29741,104,36,2020-04-29T15:00:00
AT,Tirol,3496,3151,105,50269,62,28,2020-04-29T15:00:00
AT,,15352,12779,580,247754,517,131,2020-04-29T15:00:00
AT,Burgenland,323,246,10,5971,8,2,2020-04-30T08:00:00
AT,Kärnten,410,378,12,9648,10,5,2020-04-30T08:00:00
AT,Vorarlberg,870,786,15,10811,9,5,2020-04-30T08:00:00
AT,Salzburg,1215,1081,35,20210,73,10,2020-04-30T08:00:00
AT,Steiermark,1758,1155,126,27813,69,12,2020-04-30T08:00:00
AT,Oberösterreich,2253,2051,55,38144,51,12,2020-04-30T08:00:00
AT,Wien,2442,1790,130,55147,131,21,2020-04-30T08:00:00
AT,Niederösterreich,2597,2141,92,29741,104,36,2020-04-30T08:00:00
AT,Tirol,3501,3151,105,50269,62,28,2020-04-30T08:00:00
AT,,15369,12779,580,247754,517,131,2020-04-30T08:00:00
AT,Burgenland,323,250,10,6619,9,2,2020-04-30T09:30:00
AT,Kärnten,410,379,12,9904,8,5,2020-04-30T09:30:00
AT,Vorarlberg,870,795,16,11165,7,5,2020-04-30T09:30:00
AT,Salzburg,1215,1090,35,21585,73,9,2020-04-30T09:30:00
AT,Steiermark,1758,1187,129,28844,67,10,2020-04-30T09:30:00
AT,Oberösterreich,2253,2074,55,39188,45,12,2020-04-30T09:30:00
AT,Wien,2442,1808,130,56750,129,21,2020-04-30T09:30:00
AT,Niederösterreich,2597,2164,92,31034,104,36,2020-04-30T09:30:00
AT,Tirol,3501,3160,105,51310,60,28,2020-04-30T09:30:00
AT,,15369,12907,584,256399,502,128,2020-04-30T09:30:00
AT,Burgenland,325,250,10,6619,9,2,2020-04-30T15:00:00
AT,Kärnten,410,379,12,9904,8,5,2020-04-30T15:00:00
AT,Vorarlberg,871,795,16,11165,7,5,2020-04-30T15:00:00
AT,Salzburg,1217,1090,35,21585,73,9,2020-04-30T15:00:00
AT,Steiermark,1761,1187,129,28844,67,10,2020-04-30T15:00:00
AT,Oberösterreich,2254,2074,55,39188,45,12,2020-04-30T15:00:00
AT,Wien,2465,1808,130,56750,129,21,2020-04-30T15:00:00
AT,Niederösterreich,2619,2164,92,31034,104,36,2020-04-30T15:00:00
AT,Tirol,3502,3160,105,51310,60,28,2020-04-30T15:00:00
AT,,15424,12907,584,256399,502,128,2020-04-30T15:00:00
AT,Burgenland,325,250,10,6619,9,2,2020-05-01T08:00:00
AT,Kärnten,410,379,12,9904,8,5,2020-05-01T08:00:00
AT,Vorarlberg,871,795,16,11165,7,5,2020-05-01T08:00:00
AT,Salzburg,1217,1090,35,21585,73,9,2020-05-01T08:00:00
AT,Steiermark,1761,1187,129,28844,67,10,2020-05-01T08:00:00
AT,Oberösterreich,2255,2074,55,39188,45,12,2020-05-01T08:00:00
AT,Wien,2492,1808,130,56750,129,21,2020-05-01T08:00:00
AT,Niederösterreich,2623,2164,92,31034,104,36,2020-05-01T08:00:00
AT,Tirol,3504,3160,105,51310,60,28,2020-05-01T08:00:00
AT,,15458,12907,584,256399,502,128,2020-05-01T08:00:00
AT,Burgenland,325,255,10,6959,8,2,2020-05-01T09:30:00
AT,Kärnten,410,381,12,10152,8,5,2020-05-01T09:30:00
AT,Vorarlberg,871,811,17,11719,7,4,2020-05-01T09:30:00
AT,Salzburg,1217,1102,36,22422,69,7,2020-05-01T09:30:00
AT,Steiermark,1761,1220,130,29979,61,10,2020-05-01T09:30:00
AT,Oberösterreich,2255,2088,56,40001,44,10,2020-05-01T09:30:00
AT,Wien,2492,1817,131,58413,124,22,2020-05-01T09:30:00
AT,Niederösterreich,2623,2221,92,31930,99,37,2020-05-01T09:30:00
AT,Tirol,3504,3197,105,52504,52,27,2020-05-01T09:30:00
AT,,15458,13092,589,264079,472,124,2020-05-01T09:30:00
AT,Burgenland,326,255,10,6959,8,2,2020-05-01T15:00:00
AT,Kärnten,410,381,12,10152,8,5,2020-05-01T15:00:00
AT,Vorarlberg,872,811,17,11719,7,4,2020-05-01T15:00:00
AT,Salzburg,1217,1102,36,22422,69,7,2020-05-01T15:00:00
AT,Steiermark,1764,1220,130,29979,61,10,2020-05-01T15:00:00
AT,Oberösterreich,2255,2088,56,40001,44,10,2020-05-01T15:00:00
AT,Wien,2497,1817,131,58413,124,22,2020-05-01T15:00:00
AT,Niederösterreich,2625,2221,92,31930,99,37,2020-05-01T15:00:00
AT,Tirol,3504,3197,105,52504,52,27,2020-05-01T15:00:00
AT,,15470,13092,589,264079,472,124,2020-05-01T15:00:00
AT,Burgenland,326,255,10,6959,8,2,2020-05-02T08:00:00
AT,Kärnten,410,381,12,10152,8,5,2020-05-02T08:00:00
AT,Vorarlberg,872,811,17,11719,7,4,2020-05-02T08:00:00
AT,Salzburg,1217,1102,36,22422,69,7,2020-05-02T08:00:00
AT,Steiermark,1764,1220,130,29979,61,10,2020-05-02T08:00:00
AT,Oberösterreich,2256,2088,56,40001,44,10,2020-05-02T08:00:00
AT,Wien,2504,1817,131,58413,124,22,2020-05-02T08:00:00
AT,Niederösterreich,2626,2221,92,31930,99,37,2020-05-02T08:00:00
AT,Tirol,3504,3197,105,52504,52,27,2020-05-02T08:00:00
AT,,15479,13092,589,264079,472,124,2020-05-02T08:00:00
AT,Burgenland,326,256,10,7426,8,2,2020-05-02T09:30:00
AT,Kärnten,410,381,12,10302,7,4,2020-05-02T09:30:00
AT,Vorarlberg,872,819,17,12374,7,4,2020-05-02T09:30:00
AT,Salzburg,1217,1115,36,23075,52,7,2020-05-02T09:30:00
AT,Steiermark,1764,1235,133,30866,52,9,2020-05-02T09:30:00
AT,Oberösterreich,2256,2102,56,40747,42,8,2020-05-02T09:30:00
AT,Wien,2504,1827,135,59457,122,21,2020-05-02T09:30:00
AT,Niederösterreich,2626,2238,92,32438,90,35,2020-05-02T09:30:00
AT,Tirol,3504,3207,105,52934,48,24,2020-05-02T09:30:00
AT,,15479,13180,596,269619,428,114,2020-05-02T09:30:00
AT,Burgenland,327,256,10,7426,8,2,2020-05-02T15:00:00
AT,Kärnten,410,381,12,10302,7,4,2020-05-02T15:00:00
AT,Vorarlberg,872,819,17,12374,7,4,2020-05-02T15:00:00
AT,Salzburg,1218,1115,36,23075,52,7,2020-05-02T15:00:00
AT,Steiermark,1765,1235,133,30866,52,9,2020-05-02T15:00:00
AT,Oberösterreich,2256,2102,56,40747,42,8,2020-05-02T15:00:00
AT,Wien,2526,1827,135,59457,122,21,2020-05-02T15:00:00
AT,Niederösterreich,2630,2238,92,32438,90,35,2020-05-02T15:00:00
AT,Tirol,3504,3207,105,52934,48,24,2020-05-02T15:00:00
AT,,15508,13180,596,269619,428,114,2020-05-02T15:00:00
AT,Burgenland,327,256,10,7426,8,2,2020-05-03T08:00:00
AT,Kärnten,410,381,12,10302,7,4,2020-05-03T08:00:00
AT,Vorarlberg,873,819,17,12374,7,4,2020-05-03T08:00:00
AT,Salzburg,1219,1115,36,23075,52,7,2020-05-03T08:00:00
AT,Steiermark,1766,1235,133,30866,52,9,2020-05-03T08:00:00
AT,Oberösterreich,2256,2102,56,40747,42,8,2020-05-03T08:00:00
AT,Wien,2529,1827,135,59457,122,21,2020-05-03T08:00:00
AT,Niederösterreich,2630,2238,92,32438,90,35,2020-05-03T08:00:00
AT,Tirol,3504,3207,105,52934,48,24,2020-05-03T08:00:00
AT,,15514,13180,596,269619,428,114,2020-05-03T08:00:00
AT,Burgenland,327,258,10,7529,4,1,2020-05-03T09:30:00
AT,Kärnten,410,382,13,10519,6,3,2020-05-03T09:30:00
AT,Vorarlberg,873,824,17,12783,7,4,2020-05-03T09:30:00
AT,Salzburg,1219,1115,36,24102,51,7,2020-05-03T09:30:00
AT,Steiermark,1766,1246,133,31215,47,9,2020-05-03T09:30:00
AT,Oberösterreich,2256,2106,57,41188,48,9,2020-05-03T09:30:00
AT,Wien,2529,1827,135,60943,124,22,2020-05-03T09:30:00
AT,Niederösterreich,2630,2255,92,32815,85,34,2020-05-03T09:30:00
AT,Tirol,3504,3215,105,53261,50,25,2020-05-03T09:30:00
AT,,15514,13228,598,274355,422,114,2020-05-03T09:30:00
AT,Burgenland,327,258,10,7529,4,1,2020-05-03T15:00:00
AT,Kärnten,410,382,13,10519,6,3,2020-05-03T15:00:00
AT,Vorarlberg,873,824,17,12783,7,4,2020-05-03T15:00:00
AT,Salzburg,1219,1115,36,24102,51,7,2020-05-03T15:00:00
AT,Steiermark,1766,1246,133,31215,47,9,2020-05-03T15:00:00
AT,Oberösterreich,2257,2106,57,41188,48,9,2020-05-03T15:00:00
AT,Wien,2538,1827,135,60943,124,22,2020-05-03T15:00:00
AT,Niederösterreich,2633,2255,92,32815,85,34,2020-05-03T15:00:00
AT,Tirol,3504,3215,105,53261,50,25,2020-05-03T15:00:00
AT,,15527,13228,598,274355,422,114,2020-05-03T15:00:00
AT,Burgenland,327,258,10,7529,4,1,2020-05-04T08:00:00
AT,Kärnten,410,382,13,10519,6,3,2020-05-04T08:00:00
AT,Vorarlberg,874,824,17,12783,7,4,2020-05-04T08:00:00
AT,Salzburg,1219,1115,36,24102,51,7,2020-05-04T08:00:00
AT,Steiermark,1768,1246,133,31215,47,9,2020-05-04T08:00:00
AT,Oberösterreich,2258,2106,57,41188,48,9,2020-05-04T08:00:00
AT,Wien,2540,1827,135,60943,124,22,2020-05-04T08:00:00
AT,Niederösterreich,2633,2255,92,32815,85,34,2020-05-04T08:00:00
AT,Tirol,3509,3215,105,53261,50,25,2020-05-04T08:00:00
AT,,15538,13228,598,274355,422,114,2020-05-04T08:00:00
AT,Burgenland,327,261,11,7637,3,1,2020-05-04T09:30:00
AT,Kärnten,410,382,13,10837,6,3,2020-05-04T09:30:00
AT,Vorarlberg,874,824,17,13040,7,4,2020-05-04T09:30:00
AT,Salzburg,1219,1116,36,24613,60,7,2020-05-04T09:30:00
AT,Steiermark,1768,1252,133,31579,43,9,2020-05-04T09:30:00
AT,Oberösterreich,2258,2110,56,41843,40,8,2020-05-04T09:30:00
AT,Wien,2540,1884,136,62364,126,19,2020-05-04T09:30:00
AT,Niederösterreich,2633,2270,93,33646,86,35,2020-05-04T09:30:00
AT,Tirol,3509,3217,105,53512,49,25,2020-05-04T09:30:00
AT,,15538,13316,600,279071,420,111,2020-05-04T09:30:00
AT,Burgenland,328,261,11,7637,3,1,2020-05-04T15:00:00
AT,Kärnten,410,382,13,10837,6,3,2020-05-04T15:00:00
AT,Vorarlberg,874,824,17,13040,7,4,2020-05-04T15:00:00
AT,Salzburg,1219,1116,36,24613,60,7,2020-05-04T15:00:00
AT,Steiermark,1774,1252,133,31579,43,9,2020-05-04T15:00:00
AT,Oberösterreich,2258,2110,56,41843,40,8,2020-05-04T15:00:00
AT,Wien,2541,1884,136,62364,126,19,2020-05-04T15:00:00
AT,Niederösterreich,2638,2270,93,33646,86,35,2020-05-04T15:00:00
AT,Tirol,3509,3217,105,53512,49,25,2020-05-04T15:00:00
AT,,15551,13316,600,279071,420,111,2020-05-04T15:00:00
AT,Burgenland,329,261,11,7637,3,1,2020-05-05T08:00:00
AT,Kärnten,410,382,13,10837,6,3,2020-05-05T08:00:00
AT,Vorarlberg,874,824,17,13040,7,4,2020-05-05T08:00:00
AT,Salzburg,1217,1116,36,24613,60,7,2020-05-05T08:00:00
AT,Steiermark,1774,1252,133,31579,43,9,2020-05-05T08:00:00
AT,Oberösterreich,2259,2110,56,41843,40,8,2020-05-05T08:00:00
AT,Wien,2554,1884,136,62364,126,19,2020-05-05T08:00:00
AT,Niederösterreich,2642,2270,93,33646,86,35,2020-05-05T08:00:00
AT,Tirol,3510,3217,105,53512,49,25,2020-05-05T08:00:00
AT,,15569,13316,600,279071,420,111,2020-05-05T08:00:00
AT,Burgenland,329,261,11,7795,6,1,2020-05-05T09:30:00
AT,Kärnten,410,383,13,11029,5,2,2020-05-05T09:30:00
AT,Vorarlberg,874,828,18,13156,8,4,2020-05-05T09:30:00
AT,Salzburg,1217,1119,36,25216,53,7,2020-05-05T09:30:00
AT,Steiermark,1774,1300,134,32158,41,9,2020-05-05T09:30:00
AT,Oberösterreich,2259,2115,57,42706,40,7,2020-05-05T09:30:00
AT,Wien,2554,1902,137,64413,136,20,2020-05-05T09:30:00
AT,Niederösterreich,2642,2310,95,34690,86,33,2020-05-05T09:30:00
AT,Tirol,3510,3244,105,54720,43,21,2020-05-05T09:30:00
AT,,15569,13462,606,285883,418,104,2020-05-05T09:30:00
AT,Burgenland,329,261,11,7795,6,1,2020-05-05T15:00:00
AT,Kärnten,411,383,13,11029,5,2,2020-05-05T15:00:00
AT,Vorarlberg,874,828,18,13156,8,4,2020-05-05T15:00:00
AT,Salzburg,1214,1119,36,25216,53,7,2020-05-05T15:00:00
AT,Steiermark,1777,1300,134,32158,41,9,2020-05-05T15:00:00
AT,Oberösterreich,2258,2115,57,42706,40,7,2020-05-05T15:00:00
AT,Wien,2557,1902,137,64413,136,20,2020-05-05T15:00:00
AT,Niederösterreich,2650,2310,95,34690,86,33,2020-05-05T15:00:00
AT,Tirol,3509,3244,105,54720,43,21,2020-05-05T15:00:00
AT,,15579,13462,606,285883,418,104,2020-05-05T15:00:00
AT,Burgenland,329,261,11,7795,6,1,2020-05-06T08:00:00
AT,Kärnten,411,383,13,11029,5,2,2020-05-06T08:00:00
AT,Vorarlberg,875,828,18,13156,8,4,2020-05-06T08:00:00
AT,Salzburg,1214,1119,36,25216,53,7,2020-05-06T08:00:00
AT,Steiermark,1778,1300,134,32158,41,9,2020-05-06T08:00:00
AT,Oberösterreich,2259,2115,57,42706,40,7,2020-05-06T08:00:00
AT,Wien,2560,1902,137,64413,136,20,2020-05-06T08:00:00
AT,Niederösterreich,2653,2310,95,34690,86,33,2020-05-06T08:00:00
AT,Tirol,3510,3244,105,54720,43,21,2020-05-06T08:00:00
AT,,15589,13462,606,285883,418,104,2020-05-06T08:00:00
AT,Burgenland,329,264,11,7847,5,1,2020-05-06T09:30:00
AT,Kärnten,411,385,13,11483,5,3,2020-05-06T09:30:00
AT,Vorarlberg,875,826,19,13324,7,4,2020-05-06T09:30:00
AT,Salzburg,1214,1132,36,24790,59,7,2020-05-06T09:30:00
AT,Steiermark,1778,1333,134,33003,40,8,2020-05-06T09:30:00
AT,Oberösterreich,2259,2131,57,43698,36,6,2020-05-06T09:30:00
AT,Wien,2560,1928,137,66538,145,20,2020-05-06T09:30:00
AT,Niederösterreich,2653,2369,95,35997,84,29,2020-05-06T09:30:00
