Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-05-02,161,,,255,,7,888,,,1598,,235,46,,,331,,18,25,,,150,,22,46,,,210,,9,361,,,453,,89,4747,,,7035,,451,337,,,437,,41,12,,,28,,3,65,,,71,,7,716,,,290,,27,146,,,307,,49,90,,,301,,36,595,,,388,,32,149,,,378,,48,172,,,400,,46,2744,,,2615,,191,57,,,99,,12,528,,,415,,19,60,,,162,,22,332,,,765,,92,51,,,158,,15,88,,,878,,116,92,,,129,,8,546,,,1081,,163,193,,,223,,23,286,,,1070,,137,355,,,364,,21,49,,,235,,23,410,,,641,,59,160,,,530,,30,29,,,91,,10,14536,,,22088,,,,,,,2061
2020-05-03,137,,,267,,7,779,,,1676,,238,44,,,339,,18,23,,,161,,22,28,,,222,,9,309,,,513,,92,3804,,,7486,,472,308,,,450,,42,21,,,28,,4,116,,,74,,7,550,,,308,,31,139,,,332,,48,110,,,307,,42,410,,,419,,33,177,,,381,,51,172,,,413,,49,2811,,,2842,,199,74,,,107,,12,380,,,428,,20,73,,,164,,23,303,,,815,,102,52,,,165,,16,94,,,900,,118,60,,,145,,8,469,,,1125,,170,169,,,239,,23,184,,,1185,,145,262,,,381,,22,72,,,246,,23,394,,,673,,64,98,,,584,,31,42,,,96,,13,12664,,,23471,,,,,,,2154
2020-05-04,104,,,290,,9,697,,,1826,,251,52,,,344,,18,33,,,169,,23,36,,,227,,11,319,,,533,,93,3783,,,7916,,499,286,,,473,,46,23,,,28,,4,115,,,79,,7,542,,,314,,33,189,,,354,,50,126,,,327,,48,313,,,448,,34,204,,,388,,54,163,,,487,,57,3174,,,3086,,207,73,,,116,,13,380,,,451,,23,80,,,170,,24,323,,,852,,106,46,,,177,,17,139,,,912,,119,81,,,155,,8,498,,,1168,,173,187,,,252,,23,167,,,1235,,156,319,,,389,,23,89,,,257,,26,371,,,772,,68,191,,,604,,31,40,,,106,,16,13143,,,24905,,,,,,,2270
2020-05-05,325,,,293,,10,596,,,2016,,289,48,,,351,,18,62,,,172,,24,106,,,237,,12,349,,,581,,111,4708,,,8158,,543,452,,,486,,48,25,,,29,,5,136,,,79,,8,617,,,328,,38,233,,,374,,54,110,,,367,,52,334,,,472,,35,257,,,407,,56,206,,,539,,69,3893,,,3210,,227,98,,,124,,17,569,,,478,,25,93,,,182,,27,361,,,893,,113,59,,,177,,19,142,,,944,,142,107,,,165,,8,596,,,1202,,173,238,,,271,,23,230,,,1264,,176,373,,,397,,26,92,,,269,,30,480,,,806,,79,148,,,645,,33,56,,,109,,17,16099,,,26025,,,,,,,2507
2020-05-06,448,,,296,,10,636,,,2126,,326,63,,,358,,18,47,,,202,,25,127,,,259,,12,401,,,600,,117,4817,,,8814,,604,518,,,489,,48,41,,,29,,6,97,,,90,,8,697,,,342,,40,252,,,398,,57,124,,,393,,58,381,,,494,,37,272,,,436,,57,170,,,597,,74,4371,,,3374,,244,101,,,142,,20,627,,,520,,28,92,,,197,,30,390,,,927,,116,65,,,189,,19,165,,,970,,158,99,,,185,,9,637,,,1257,,180,271,,,304,,24,287,,,1305,,179,481,,,416,,27,110,,,287,,36,557,,,839,,83,153,,,684,,36,56,,,115,,18,17553,,,27634,,,,,,,2704
2020-05-07,401,,,296,,11,739,,,2204,,344,80,,,367,,20,49,,,219,,26,137,,,284,,12,479,,,617,,117,5148,,,9533,,696,632,,,501,,50,45,,,33,,6,91,,,95,,11,630,,,390,,42,305,,,423,,59,133,,,425,,66,318,,,510,,41,306,,,487,,58,220,,,642,,84,4756,,,3681,,275,87,,,170,,20,542,,,574,,32,98,,,207,,32,382,,,977,,124,62,,,205,,20,184,,,989,,168,142,,,203,,10,678,,,1319,,197,281,,,350,,25,504,,,1391,,188,489,,,440,,28,81,,,313,,43,586,,,926,,99,179,,,721,,39,48,,,124,,18,18812,,,29616,,,,,,,2961
2020-05-08,373,,,304,,12,792,,,2304,,365,78,,,372,,22,48,,,230,,27,142,,,320,,17,516,,,632,,126,5834,,,10276,,729,684,,,537,,51,20,,,36,,6,87,,,105,,11,604,,,415,,46,350,,,432,,61,125,,,470,,72,397,,,559,,47,302,,,519,,59,210,,,697,,93,5586,,,3863,,300,76,,,193,,21,506,,,609,,33,117,,,213,,37,411,,,1030,,129,58,,,220,,21,176,,,1022,,175,149,,,227,,11,662,,,1380,,204,292,,,378,,25,407,,,1516,,201,564,,,441,,31,95,,,331,,50,634,,,1013,,112,208,,,747,,48,68,,,131,,18,20571,,,31522,,,,,,,3160
2020-05-09,456,,,307,,14,837,,,2392,,402,85,,,377,,22,29,,,250,,27,103,,,355,,19,530,,,657,,135,5615,,,10911,,774,647,,,553,,52,24,,,36,,6,88,,,107,,11,724,,,445,,46,369,,,453,,64,134,,,489,,75,447,,,595,,48,218,,,574,,62,155,,,760,,99,6092,,,4025,,321,76,,,199,,22,574,,,616,,33,117,,,221,,40,383,,,1076,,145,70,,,230,,21,151,,,1062,,182,208,,,237,,12,655,,,1401,,207,324,,,440,,26,424,,,1584,,211,446,,,710,,37,65,,,364,,53,626,,,1114,,121,161,,,784,,48,54,,,136,,18,20887,,,33460,,,,,,,3353
2020-05-10,415,,,334,,14,828,,,2454,,416,49,,,385,,22,42,,,262,,29,85,,,382,,19,496,,,673,,135,5066,,,11599,,796,589,,,563,,53,16,,,39,,6,68,,,113,,12,534,,,473,,46,307,,,510,,70,85,,,533,,83,549,,,597,,52,295,,,588,,67,141,,,786,,99,6341,,,4146,,340,56,,,208,,23,646,,,650,,33,102,,,244,,45,403,,,1083,,145,68,,,248,,22,167,,,1072,,183,161,,,265,,12,575,,,1479,,213,332,,,466,,27,437,,,1638,,220,265,,,738,,38,96,,,368,,55,625,,,1158,,123,109,,,823,,48,31,,,145,,19,19979,,,35022,,,,,,,3465
2020-05-11,322,,,357,,14,885,,,2471,,419,38,,,396,,22,24,,,281,,31,63,,,406,,20,485,,,692,,141,5917,,,11905,,819,509,,,574,,53,20,,,40,,6,81,,,114,,12,510,,,504,,46,256,,,561,,71,74,,,567,,90,575,,,640,,55,381,,,596,,71,162,,,801,,99,6817,,,4257,,343,43,,,224,,23,711,,,672,,33,115,,,252,,45,367,,,1134,,146,89,,,270,,25,138,,,1109,,192,142,,,279,,12,518,,,1526,,216,296,,,505,,28,405,,,1741,,232,259,,,757,,46,77,,,397,,58,533,,,1306,,135,143,,,842,,51,36,,,151,,19,20991,,,36327,,,,,,,3573
